n,plugin_error,debiased_error
32,-0.009022705625825078,-0.0660546985177819
32,-0.20186984110244502,-0.25104316170989377
32,-0.046624362221598326,-0.09901521618812559
32,-0.010835814546749756,-0.07073835721666216
32,-0.23031444098891043,-0.2828197138059084
32,0.09642986087081279,0.03642510382959635
32,0.04255177611918842,-0.014845178249763613
32,-0.027171508007717504,-0.08462791014817012
32,-0.04542220301316091,-0.11176121952595613
32,-0.0930244751603786,-0.14736141601320646
32,-0.03169190707833275,-0.0897389887139528
32,0.004867236650342555,-0.04155888245660644
32,-0.38945808292318995,-0.4443178280148374
32,0.06073011232403186,0.004191619391199497
32,-0.04140310919906787,-0.0989656021697552
32,-0.27771269518212705,-0.3432209737454265
32,0.07783289836402973,0.010161548696535239
32,-0.22494318875721056,-0.2672761510347363
32,-0.22371707014173303,-0.2866747042663784
32,0.07981987253370809,0.007844136019978798
32,0.209802255062231,0.14884583202406892
32,-0.07893306268286843,-0.12385118783804355
32,0.04390614106008228,-0.012416508337530552
32,-0.09458744786606765,-0.1635083135918048
32,0.05933000924472903,-0.017164953917548298
32,0.031673652214926185,-0.024061145748836832
32,-0.2826286512959629,-0.34818536605581646
32,0.18989506670297535,0.12534800442107702
32,0.2701737534374798,0.21220712855369023
32,-0.13445780663642065,-0.20156709532758468
32,-0.05544867121975133,-0.11099052179024577
32,-0.10633538377306156,-0.1541715055243521
32,-0.027690816179254563,-0.07374080336619437
32,-0.07320469015823777,-0.13674196457918159
32,0.15676488545916906,0.10818057590337121
32,0.30339593145145666,0.23853399068567455
32,0.167936222399322,0.10784185712684108
32,-0.1259539300150022,-0.17251032039304906
32,0.20834890959514557,0.1734133608028257
32,-0.07655093445961819,-0.1428095966293863
32,0.10032945326631743,0.055054923373764664
32,0.10549056354076064,0.05371591558246769
32,0.003342154033177447,-0.043984975852495445
32,0.05546641992830054,-0.015262794606188013
32,0.06100632462256417,0.003561292072504607
32,0.06930453557892347,0.02192578853025251
32,0.062372458799494435,-0.0024201301594942715
32,0.08366425531221827,0.021695595041165194
32,0.04663370239302739,-0.022732833098552285
32,-0.15485805659959562,-0.20758964095911464
32,-0.02381250082189329,-0.08158827147037717
32,-0.011882251068443761,-0.0731914840044729
32,0.0535046890156155,0.004349327991997498
32,0.2469407233710697,0.18191211446314554
32,0.16829245697551648,0.1103992407515611
32,0.1168741942512202,0.05572248669115615
32,0.013077378679286489,-0.04888831305537
32,-0.16356937762708235,-0.21103483483816135
32,0.17235343119891872,0.11741304524809743
32,0.14307933199925255,0.08107912777288678
32,-0.05986730896614967,-0.12306638078491183
32,-0.06125794326081696,-0.11029281925135881
32,-0.27693147004350105,-0.3376110774258912
32,-0.07298205342310132,-0.12362105797158573
32,0.17565908989492468,0.1108975792738442
32,0.4584517481120615,0.39577865081451763
32,-0.2520696395935825,-0.2968042005890644
32,0.18072214780041168,0.11128372932960379
32,0.03174768956561519,-0.018553259642438535
32,0.2510495951411778,0.18106193672320575
32,0.1628693079992502,0.10472734781971388
32,0.07249712469791675,0.01914142979333533
32,0.2413865929540337,0.17786791625006576
32,0.0700282991237775,0.007189093095170962
32,0.2999003829020594,0.25733747995831674
32,-0.09038339718708122,-0.14072066085351603
32,0.11190849745720527,0.0694732697096282
32,-0.13429669370558256,-0.18276206186670937
32,0.06228629355725751,0.01108808107629694
32,0.23542769179555006,0.16388729974181565
32,-0.12060611112724429,-0.17520729116541997
32,-0.044077737658574145,-0.09766004966358832
32,0.05034565219928916,-0.010595611997169796
32,0.06612877624330549,0.012563983002621126
32,0.20904334063637625,0.14392007580938343
32,0.19549706366494907,0.1318495721993725
32,0.10097476565597202,0.04610501182868537
32,0.01821652395021578,-0.020340950537408697
32,0.1928547562860557,0.12284777518161422
32,-0.07052192843789423,-0.13472637461001064
32,-0.10276818288528211,-0.17377770492909766
32,0.013521017191795437,-0.04285766627071724
32,-0.3811380344559697,-0.43624692705765855
32,0.06574870968605173,0.012803630244695552
32,0.07154734557941012,0.009769981009696949
32,-0.1855853894099583,-0.23787467294441614
32,-0.0784023439022129,-0.12486994345400854
32,-0.07325023418544013,-0.12192842735229986
32,0.2713904198308185,0.20461953754526868
32,0.3774829871799304,0.32893733992662993
32,-0.020375868234299044,-0.08859252658340794
32,-0.095029641151201,-0.15079288318889617
32,0.17412440284203862,0.1064138070762694
32,-0.3974929466627552,-0.43482629639954196
32,0.05536580811945818,0.0007760223971297608
32,0.1551231677389044,0.09411467865305373
32,0.13932086219530299,0.07666023548534373
32,0.18687307976823814,0.1330797338348118
