seed,episode,method,regime,wealth,reference,ret,turnover,local_regret,smoothed_regret,dynamic_local_regret,ref_gap,cash_weight
0,30,DRCPT-PG,Uptrend,1.1148886497218295,1.1107467221858818,-0.004881819662797925,0.4202175038851195,0.06678701461362943,0.06352731814663325,1.4287953711910886,0.004141927535947776,0.0008760285980430939
0,31,DRCPT-PG,Uptrend,1.1207356905906032,1.1147423095477704,0.0052445065883777245,0.2750559003069291,0.09704099905541126,0.06754895985568661,1.4963443310467752,0.005993381042832757,0.001576838707024993
0,32,DRCPT-PG,Uptrend,1.1208731089414161,1.1171946293052286,0.00012261441476938217,0.08810847014008656,0.07860389741920278,0.06887555236330854,1.5652198834100837,0.003678479636187504,0.0008026573606406196
0,33,DRCPT-PG,Uptrend,1.122638256190881,1.1193720800594895,0.0015747966789316761,0.23101267687124608,0.04189801885144936,0.06563824834188545,1.630858131751969,0.003266176131391463,0.00026190115804467927
0,34,DRCPT-PG,Uptrend,1.1314631663276915,1.1242085145667704,0.007860867103133988,0.05577057703366797,0.1030101549750663,0.07012287713786715,1.7009810088898363,0.007254651760921105,0.0006266535749938357
0,35,DRCPT-PG,Reversal,1.1359463270106138,1.1289036395443077,0.003962268340977492,0.08074088001473335,0.06513249286143057,0.06952403102469476,1.770505039914531,0.007042687466306097,0.0004290692880184495
0,36,DRCPT-PG,Reversal,1.1212134979968074,1.1281346253895577,-0.012969652406533763,0.07606984661589068,0.07699400284567408,0.07042042764321228,1.8409254675577433,-0.006921127392750304,0.00039772140954365753
0,37,DRCPT-PG,Reversal,1.1206101753552011,1.127382180386122,-0.0005380979114898827,0.0430205969368908,0.11391800057304198,0.07564013639479185,1.9165656039525352,-0.006772005030920791,0.00041723802611335606
0,38,DRCPT-PG,Reversal,1.1213582845163745,1.1267797907991473,0.0006675909050497636,0.03225722303687909,0.10103837062132709,0.07868792450197608,1.9952535284545112,-0.0054215062827727145,0.0003064866007067054
0,39,DRCPT-PG,Reversal,1.1367237145037143,1.1307573602809742,0.013702516135569274,0.012726460727770608,0.06357115575046439,0.07687391225179467,2.0721274407063057,0.005966354222740167,0.0002114183512483839
0,40,DRCPT-PG,Reversal,1.1332826480511236,1.1317674753890339,-0.0030271792597317726,0.045489055055572755,0.0630359230752885,0.07521335355061393,2.1473407942569196,0.00151517266208967,0.00023230865230059733
0,41,DRCPT-PG,Reversal,1.1281662857520156,1.131407356425332,-0.0045146392278275415,0.023066215159376176,0.095128059172387,0.0776031182252267,2.2249439124821464,-0.0032410706733163597,0.0004606258988175818
0,42,DRCPT-PG,Reversal,1.1478279294540137,1.1379755856368046,0.017427966027979726,0.058236304608669055,0.0706503976767964,0.07676879175941506,2.3017127042415613,0.00985234381720912,0.00027664973829580564
0,43,DRCPT-PG,Reversal,1.146369693537286,1.141333228796997,-0.0012704307669368362,0.01288681071654518,0.06843321397478216,0.07576852242525911,2.3774812266668204,0.0050364647402889595,0.0002895040780350814
0,44,DRCPT-PG,Reversal,1.1255613553019075,1.139756041447488,-0.018151507626803585,0.34934703082488705,0.11103388835410645,0.0800003663367208,2.457481593003541,-0.014194686145580615,0.0005453779628813021
0,45,DRCPT-PG,Reversal,1.1614034811623637,1.1484150173334384,0.031843777943888464,0.28011753217738283,0.0823964944997044,0.08028790171627882,2.5377694947198197,0.012988463828925267,0.0005113770616611562
0,46,DRCPT-PG,Reversal,1.1235526181858362,1.1459287774186782,-0.032590622975096704,0.0352916708698974,0.1233878750987758,0.08545989852217846,2.6232293932419983,-0.022376159232841975,0.00027863731167248386
0,47,DRCPT-PG,Reversal,1.1328629914150603,1.1446221988183163,0.008286548470028252,0.039631332566840864,0.12028792325463347,0.08963926149007306,2.7128686547320715,-0.011759207403255978,0.0009395691782838015
0,48,DRCPT-PG,Reversal,1.1313886430383806,1.1432988432403226,-0.0013014357321693767,0.12143423834345074,0.10653853334000907,0.09166717411206539,2.804535828844137,-0.011910200201942,0.00039066882486045977
0,49,DRCPT-PG,Reversal,1.1297591282936663,1.141944871745657,-0.0014402785061888028,0.022625957872240254,0.12064519008588098,0.09514453602892325,2.8996803648730602,-0.01218574345199075,0.0006389168903820054
0,50,DRCPT-PG,Reversal,1.1406913089335629,1.1418195154644477,0.009676558804537305,0.16463524411367894,0.10252828442985,0.09603058583703447,2.9957109507100945,-0.0011282065308848566,0.0012843701795494382
0,51,DRCPT-PG,Reversal,1.160616905236493,1.1493384713732657,0.017468000454530317,0.21440933813856297,0.026974048300835985,0.08774380133269065,3.083454752042785,0.011278433863227244,0.00036507897432818954
0,52,DRCPT-PG,Reversal,1.1822306601529255,1.1624953468851296,0.018622643543201377,0.022756302550198636,0.08545446412718757,0.08746908086803028,3.170923832910815,0.019735313267795984,0.0004691321437347076
0,53,DRCPT-PG,Reversal,1.1598450576038883,1.1622303179570055,-0.018935054979999973,0.06129113727579539,0.06517368306554669,0.08479363313173224,3.2557174660425474,-0.002385260353117147,0.0002963352940107731
0,54,DRCPT-PG,Reversal,1.150024770059094,1.1610097631672143,-0.008466896056859565,0.014686906555166789,0.08210895503587479,0.08447147176022934,3.3401889378027767,-0.010984993108120289,0.0003358696330140117
0,55,DRCPT-PG,Reversal,1.1780608590916313,1.167830201536981,0.024378682757499978,0.2977725683974592,0.05374880641433413,0.08078475191872192,3.4209736897214986,0.010230657554650247,0.0003097819420883584
0,56,DRCPT-PG,Reversal,1.1536570847237395,1.166412889855657,-0.020715206841443564,0.14784129068586374,0.10974335971850892,0.08425978485469636,3.505233474576195,-0.01275580513191743,0.0003117548374847894
0,57,DRCPT-PG,Reversal,1.1425358270347694,1.1640251835735682,-0.009640002940417195,0.18320603765236523,0.11684575563763785,0.08817010134864933,3.593403575924844,-0.0214893565387988,0.0016805995595069088
0,58,DRCPT-PG,Reversal,1.1520310597172339,1.1628257711879348,0.008310665151837994,0.0795734908131415,0.1090143949855044,0.09067141658507194,3.684074992509916,-0.01079471147070099,0.002195524008023381
0,59,DRCPT-PG,Reversal,1.1579449548640641,1.1623376895555477,0.005133451131327826,0.27649464471618596,0.10166782381771884,0.09199098545298957,3.7760659779629053,-0.004392734691483602,0.000857799542150969
0,60,DRCPT-PG,Shock,1.148442349822334,1.1609481555822263,-0.008206439349136153,0.2648204656961735,0.10947792035049081,0.09408941764068972,3.8701553956035952,-0.012505805759892352,0.08119084278883376
0,61,DRCPT-PG,Shock,1.154217033614497,1.1602750433854534,0.005028274856858369,0.15358466937529408,0.11078380405377959,0.09609274401026051,3.966248139613856,-0.006058009770956385,0.10789891158257581
0,62,DRCPT-PG,Shock,1.109582669505042,1.1552058059974122,-0.038670685676575,0.12205313946180542,0.10329233539885752,0.09695669497689215,4.063204834590748,-0.045623136492370264,0.11394516587465933
0,63,DRCPT-PG,Shock,1.1276945995308107,1.152454685350752,0.01632319116325791,0.13049425120847602,0.11070439432762318,0.09860641889897986,4.161811253489728,-0.02476008581994127,0.11204426011823637
0,64,DRCPT-PG,Shock,1.0581069819582094,1.1430199150114977,-0.061707857430153654,0.1803167512338028,0.13003938866147532,0.10237837527047931,4.2641896287602075,-0.08491293305328829,0.04872757515114495
0,65,DRCPT-PG,Shock,1.0277023681751696,1.1314881603278648,-0.028734914617774138,0.02957422770395299,0.13236928335504938,0.10597728424062772,4.370166913000835,-0.10378579215269523,0.040100184604349616
0,66,DRCPT-PG,Shock,1.0191725468923234,1.1202565989843107,-0.008299894548255294,0.0639755381978031,0.12625816018607905,0.10841098935408187,4.478577902354917,-0.10108405209198734,0.07006294403182432
0,67,DRCPT-PG,Shock,0.9732619020809232,1.105557129293972,-0.045046979484869014,0.1599685434461595,0.10581449499597233,0.10809941003110873,4.586677312386025,-0.13229522721304887,0.1431066898541254
0,68,DRCPT-PG,Shock,0.9735629519478455,1.0923577115593595,0.00030932050897979004,0.855599074356921,0.04638095888945203,0.10069319589410992,4.687370508280135,-0.11879475961151398,0.39609689346093985
0,69,DRCPT-PG,Shock,0.9988598869724,1.0830079291006636,0.025983871894408102,0.45036431330863386,0.08239161801680592,0.09849700654883345,4.785867514828968,-0.08414804212826354,0.18830087930689238
0,70,DRCPT-PG,Shock,0.9781668076809715,1.0725238169586944,-0.020716698669470505,0.3564927997594779,0.06580574443236732,0.09457405509485751,4.880441569923826,-0.09435700927772284,0.24789871242405817
0,71,DRCPT-PG,Shock,0.9411073210621439,1.0593821673690393,-0.03788667365097769,0.39105209327578244,0.08038548376866568,0.0928714265357145,4.973312996459541,-0.11827484630689544,0.20980566014678012
0,72,DRCPT-PG,Shock,0.9152362338004717,1.0449675740121827,-0.027490049947198225,0.5255348259770122,0.04088715618402397,0.08663331409351162,5.059946310553053,-0.12973134021171095,0.4712738928724102
0,73,DRCPT-PG,Shock,0.9223321096083286,1.0327040275717971,0.007753053851890821,0.643396589897899,0.0935224462295347,0.0874600099498344,5.1474063205028875,-0.11037191796346857,0.19207911247692191
0,74,DRCPT-PG,Shock,0.9171795545151539,1.0211515802661328,-0.005586442279845029,0.20422515217424753,0.11594210730322022,0.0908778616322407,5.2382841821351285,-0.10397202575097897,0.10446520367100309
0,75,DRCPT-PG,Shock,0.9230110647589715,1.0113375287154167,0.00635809009818192,0.12330488834644725,0.10212338645289556,0.09222732461071928,5.3305115067458475,-0.08832646395644517,0.1603183335253543
0,76,DRCPT-PG,Shock,0.9600528380378871,1.0062090596476638,0.04013145095783693,0.17107905172574886,0.12094740296695014,0.09567373401346699,5.426185240759314,-0.046156221609776726,0.07494714328442846
0,77,DRCPT-PG,Shock,0.9938445520346004,1.0049726088863575,0.03519776480821134,0.08303098893802212,0.12909313062243225,0.09968406160654282,5.525869302365857,-0.011128056851757107,0.048217683492569066
0,78,DRCPT-PG,Shock,0.9181018205007052,0.9962855300477923,-0.07621184960850728,0.05290797758444795,0.12578685485811109,0.10281639679673102,5.628685699162588,-0.07818370954708709,0.055378071660482725
0,79,DRCPT-PG,Sideways/Bear,0.9446724626080756,0.9911242233038207,0.028940844592683024,0.0840800777184621,0.1250522404027187,0.10548469802944954,5.734170397192038,-0.04645176069574508,0.015914607157010572
0,80,DRCPT-PG,Sideways/Bear,0.9318555429967156,0.9851973552731101,-0.01356758042462118,0.04971075632603199,0.13043818331137064,0.10847911626328008,5.842649513455318,-0.05334181227639456,0.003951412665998456
0,81,DRCPT-PG,Sideways/Bear,0.9376526151120398,0.9804428812570031,0.006220998693296988,0.057525682876535277,0.13441822494439556,0.11159180930501393,5.954241322760332,-0.042790266144963285,0.0010290939850143854
0,82,DRCPT-PG,Sideways/Bear,0.9348982704607456,0.9758884201773773,-0.0029374894357491774,0.01307500439332328,0.13426903142001007,0.11431307595881346,6.0685543987191455,-0.04099014971663173,0.0003452349173985954
0,83,DRCPT-PG,Sideways/Bear,0.9441988377785822,0.9727194619374978,0.00994821320318948,0.25985559299265887,0.11841701406382832,0.11480554853141524,6.183359947250561,-0.028520624158915653,0.0013281193328506767
0,84,DRCPT-PG,Sideways/Bear,0.9280038571386158,0.9682479014576096,-0.017152087030808418,0.2120241331250646,0.13146138902599955,0.11680424939076536,6.300164196641326,-0.040244044318993866,0.00046962752921999744
0,85,DRCPT-PG,Sideways/Bear,0.9309789903790052,0.9645210103497492,0.0032059492183177754,0.03460152654995734,0.13298103941943298,0.11874546419420548,6.418909660835531,-0.03354201997074402,0.0008128786544486531
0,86,DRCPT-PG,Sideways/Bear,0.8991456497843229,0.9579834742932066,-0.034193403850846155,0.576208895395103,0.10649579233620782,0.11727550357124576,6.536185164406777,-0.05883782450888375,0.0024883066121969694
0,87,DRCPT-PG,Sideways/Bear,0.8796960374424546,0.9501547306081314,-0.021631214416188975,0.4395000372685564,0.12529219774529668,0.11823750687213187,6.654422671278908,-0.07045869316567677,0.0025360964166773435
0,88,DRCPT-PG,Sideways/Bear,0.8565089647995123,0.9407901540272695,-0.026358050572052278,0.05593264641216014,0.12208343414839155,0.11869901814528304,6.773121689424191,-0.08428118922775718,0.005601930048323427
0,89,DRCPT-PG,Sideways/Bear,0.8578700540665287,0.9324981440311955,0.0015891126922822896,0.13985488468911392,0.13161197255345397,0.12024857267426355,6.893370262098455,-0.07462808996466674,0.002313032586867152
0,90,DRCPT-PG,Sideways/Bear,0.8427229135487772,0.9235206209829536,-0.017656684069982557,0.05307527071161134,0.13398824047038135,0.12189733280979768,7.015267594908253,-0.08079770743417647,0.0010257743651740509
0,91,DRCPT-PG,Sideways/Bear,0.8607478083489688,0.9172433397195552,0.021388874694634002,0.010247812877946488,0.1338278538134192,0.12332899533023227,7.138596590238485,-0.05649553137058638,0.001286454113899404
0,92,DRCPT-PG,Sideways/Bear,0.8602566943142519,0.9115446751790248,-0.0005705666978797765,0.024593393240461444,0.13483471332411734,0.12470968148949849,7.263306271727984,-0.05128798086477293,0.0003796709948051747
0,93,DRCPT-PG,Sideways/Bear,0.8450415644857932,0.9048943641097017,-0.01768673226145288,0.08412192033218736,0.1306194085958368,0.1254188487422591,7.3887251204702435,-0.05985279962390855,0.0009037888927996826
0,94,DRCPT-PG,Sideways/Bear,0.8457170637099053,0.8989766340697221,0.0007993680459058094,0.028788750724678604,0.13175817436829637,0.12617956781738357,7.514904688287627,-0.053259570359816766,0.0030336931635694254
0,95,DRCPT-PG,Sideways/Bear,0.8607242285534868,0.8951513935180986,0.01774490014160263,0.031124167546155674,0.13336799429470175,0.12704217899466175,7.6419468672822894,-0.034427164964611734,0.0023934292379183364
0,96,DRCPT-PG,Sideways/Bear,0.8484889167576786,0.8904851458420566,-0.01421513580066244,0.015614843849100144,0.1337635213916477,0.12784874008230007,7.769795607364589,-0.041996229084378056,0.0006390092773640777
0,97,DRCPT-PG,Sideways/Bear,0.8148063593734778,0.8829172671951987,-0.03969710943651642,0.00756740464611404,0.13437424809790602,0.1286318010441728,7.898427408408762,-0.06811090782172091,0.0009320153599834033
0,98,DRCPT-PG,Sideways/Bear,0.8155368463372739,0.8761792251094063,0.000896516031560848,0.043628665659298814,0.13069795332077833,0.12887973931736546,8.027307147726127,-0.06064237877213241,0.0013845139769483254
0,99,DRCPT-PG,Sideways/Bear,0.8334554238666477,0.8719068449851304,0.021971511906359143,0.05687926094731326,0.1279370246676749,0.12876661355940258,8.15607376128553,-0.038451421118482654,0.0013108879689004002
0,100,DRCPT-PG,Sideways/Bear,0.8478111170569191,0.8694972721923092,0.017224308318339362,0.08625472015074738,0.13095415229774104,0.1290291182080032,8.285102879493532,-0.021686155135390073,0.0007527442625547365
0,101,DRCPT-PG,Sideways/Bear,0.8229386325660811,0.8648414082296864,-0.02933729458181681,0.026860578590128668,0.13161385646802848,0.12933928679920623,8.414442166292739,-0.04190277566360523,0.00027002076204988694
0,102,DRCPT-PG,Sideways/Bear,0.818675025105107,0.8602247699172284,-0.005180954316945151,0.043779605279849546,0.1349732497970652,0.1300153623589493,8.544457528651689,-0.04154974481212137,0.0001917501379597652
0,103,DRCPT-PG,Sideways/Bear,0.8071783658324775,0.8549201295087533,-0.014043007200755337,0.47014271191914203,0.11156054356206214,0.12780078410332285,8.672258312755012,-0.047741763676275806,0.0033588144635609456
0,104,DRCPT-PG,Sideways/Bear,0.8070901945834155,0.8501371360162195,-0.00010923391011730078,0.28574726453592847,0.12468008119712466,0.1274262997545791,8.79968461250959,-0.043046941432804076,0.0028891204519214484
0,105,DRCPT-PG,Sideways/Bear,0.8205457484888059,0.8471779972634782,0.016671685513829772,0.027071186469186236,0.12174383072726781,0.12674440347130173,8.926429015980892,-0.026632248774672296,0.002480942297976092
0,106,DRCPT-PG,Sideways/Bear,0.8017761608829066,0.842637813625421,-0.022874516918120792,0.10195745214768921,0.12831752498515858,0.12693317805296456,9.053362194033856,-0.04086165274251441,0.0015301745643784134
0,107,DRCPT-PG,Sideways/Bear,0.771537074862461,0.835527739749125,-0.03771512236924909,0.09037336947129511,0.1346761392277973,0.12786233339394448,9.1812245274278,-0.06399066488666394,0.0011895254420073351
0,108,DRCPT-PG,Sideways/Bear,0.7857251974961492,0.8305474855238274,0.018389424301116723,0.008705013763097225,0.13528615901889876,0.128753192468939,9.309977719896738,-0.04482228802767818,0.0007335476673691675
0,109,DRCPT-PG,Recovery,0.781997648180494,0.825692501789494,-0.004744087789896151,0.01242847295417604,0.13425554373988188,0.12941347462145214,9.43939119451819,-0.04369485360900005,0.0011131669898012363
0,110,DRCPT-PG,Recovery,0.7803208731647082,0.8211553389270154,-0.0021442200237905265,0.027337424470246195,0.13349286387407566,0.12990300133176697,9.569294195849958,-0.040834465762307204,0.0006721399220209121
0,111,DRCPT-PG,Recovery,0.7980143829545793,0.8188412433297718,0.022674659102879576,0.32649388307534266,0.11328202690866311,0.1279084844009945,9.697202680250951,-0.020826860375192546,0.0007605946296839922
0,112,DRCPT-PG,Recovery,0.8080417550860634,0.8177612945054009,0.012565402761737985,0.26259108660785696,0.11840999212274163,0.12676866532760417,9.823971345578556,-0.009719539419337564,0.0009081479755961139
0,113,DRCPT-PG,Recovery,0.8138869831196429,0.8173738633668252,0.0072338192881590815,0.07370294830973882,0.04556820555149888,0.11702461015447153,9.940995955733028,-0.0034868802471822447,0.0002878947118670653
0,114,DRCPT-PG,Recovery,0.8071496122430779,0.8163514382544504,-0.008278017730103688,0.01734983820454261,0.09830576507114375,0.1147783487444722,10.0557743044775,-0.009201826011372538,0.0002075646162087532
0,115,DRCPT-PG,Recovery,0.8013739864017401,0.8148536930691794,-0.007155582749135255,0.014809428247246532,0.12977855505640384,0.11657837350190399,10.172352677979404,-0.013479706667439362,0.0012114166554479697
0,116,DRCPT-PG,Recovery,0.7872508558610689,0.8120934093483684,-0.017623644865346327,0.02131629337817256,0.13122062583419972,0.11833544378177947,10.290688121761184,-0.024842553487299468,0.0012275713135261066
0,117,DRCPT-PG,Recovery,0.7981027103950358,0.8106943394530352,0.013784493790225906,0.06276855065637414,0.11306804179790846,0.11770335554371496,10.408391477304898,-0.012591629057999376,0.0005157708187923165
0,118,DRCPT-PG,Recovery,0.7926773542638315,0.8088926409341148,-0.0067978169482959695,0.05456695089675832,0.11297323089677405,0.11713574058608205,10.52552721789098,-0.01621528667028338,0.0002528023170030773
0,119,DRCPT-PG,Recovery,0.7932104277720526,0.8073244196179086,0.0006724974611091028,0.3447150838977331,0.11159775480263806,0.11647118229206876,10.641998400183049,-0.014113991845855933,0.000834031504690699
0,120,DRCPT-PG,Recovery,0.8003032892307071,0.8066223065791884,0.008941966986713479,0.20193990797801076,0.1133130692879339,0.11609220873157258,10.758090608914621,-0.006319017348481282,0.001205234487326899
0,121,DRCPT-PG,Recovery,0.8005088283728133,0.8060109587585509,0.000256826561719682,0.10599722531572162,0.07883046611413365,0.11162079961747991,10.869711408532101,-0.005502130385737547,0.0005967132524711808
0,122,DRCPT-PG,Recovery,0.8026208323537706,0.8056719461180728,0.0026383269067128644,0.2701328925059543,0.09301471307067219,0.10938806923186298,10.979099477763965,-0.003051113764302227,0.0006980441585090244
0,123,DRCPT-PG,Recovery,0.799355473929166,0.8050402988991822,-0.004068369886473753,0.27270622298561575,0.09150587829069154,0.1072422063189224,11.086341684082887,-0.005684824970016211,0.0004926970517083889
0,124,DRCPT-PG,Recovery,0.8050452634566103,0.8050422847221534,0.007117971557105535,0.058007756505380745,0.09427036918600593,0.10568558586297243,11.192027269945859,2.978734456871024e-06,0.0008650384635962112
0,125,DRCPT-PG,Recovery,0.8118461411910582,0.8077638273097154,0.008447820319129738,0.011843113679353296,0.03427119248681357,0.09711585865783337,11.289143128603692,0.004082313881342836,0.00048077914593281723
0,126,DRCPT-PG,Recovery,0.8134184163134789,0.8100256629112208,0.00193666637389447,0.04344591424677901,0.06404492197604401,0.09314734625601866,11.382290474859712,0.0033927534022580863,0.0002949180287058784
0,127,DRCPT-PG,Recovery,0.8142325451167741,0.8117084157934421,0.0010008733352571753,0.05266975517510029,0.08603011450940737,0.0922932784464253,11.474583753306137,0.002524129323332014,0.001096147549221009
0,128,DRCPT-PG,Recovery,0.8387876750132055,0.8225401194813474,0.03015739182091998,0.20249697822708695,0.07749127263862209,0.09051703774948892,11.565100791055626,0.016247555531858082,0.0005263966762582161
0,129,DRCPT-PG,Recovery,0.8532767263579945,0.8348347622320063,0.01727380095870013,0.16954497305573482,0.02001274771411231,0.08205652294524374,11.64715731400087,0.018441964125988197,0.0002729451446651995
0,130,DRCPT-PG,Recovery,0.8502366348056126,0.8409955112614488,-0.003562843633808923,0.04110272737410807,0.03760382929114077,0.07672219970675138,11.72387951370762,0.009241123544163843,0.0002594870626970588
0,131,DRCPT-PG,Recovery,0.8580773683937426,0.8478282541143664,0.00922182515685479,0.06045331247416908,0.12432884137132547,0.08243499670650027,11.80631451041412,0.010249114279376248,0.002903796045490746
0,132,DRCPT-PG,Recovery,0.8827876680597487,0.8618120196925193,0.028797286324264634,0.03234608860884661,0.07672568973364813,0.08174987986975801,11.888064390283878,0.020975648367229427,0.0010008231562760248
0,133,DRCPT-PG,Recovery,0.8704381808740804,0.8652624841651437,-0.013989193134982173,0.04055787028061805,0.057990062797123265,0.07889870182104185,11.966963092104919,0.0051756967089366945,0.0006074292355810163
0,134,DRCPT-PG,Recovery,0.890367658036329,0.8753045537136178,0.022895913345891694,0.01788663911368752,0.0755380112524069,0.07849541895280565,12.045458511057724,0.015063104322711185,0.00034818412799861504
0,135,DRCPT-PG,Recovery,0.9011861732714508,0.885657201536751,0.012150615689457496,0.07855862323624271,0.001156919242215225,0.0692147989875348,12.114673310045259,0.015528971734699804,0.00022915960081494686
