Z_db,raw_trajectory_cost
0.070302064906694342,3
0.016254870180090954,5
0.026282591429523161,3
0.089238321068508639,5
0.32096992907784305,3
0.49942149666265528,3
0.036690390772173252,9
0.053851986517854229,3
0.013500759345268426,3
0.029553580139816613,3
0.079345020340731459,3
0.17322348523568062,3
-0.36141466853699461,5
0.072019945257560669,3
-0.014329820086793794,3
-0.002888088082512555,3
0.028388166732816428,3
0.010419808611796949,5
0.10604544281767533,3
0.050931573667117605,3
-0.0043493892140464493,3
0.05012854406532407,5
0.082786812277616847,5
0.31771875170028491,3
0.18517984935106568,3
0.030134950648668241,5
0.26388261071856067,3
0.049041928239525162,3
0.02529289558308603,3
0.011973345807896472,3
0.031168802408931332,3
0.041755512539513186,3
-0.0065446889640556399,5
0.037631263598621421,3
-0.0044561920932275857,3
0.023452825198313574,3
-0.15775856952359651,9
-0.54537505778912199,5
0.0097193370467796216,3
0.010610606651538346,3
0.020716939586956893,3
0.022846596433151591,5
0.068798789047286452,5
-0.00048064263925402437,5
0.0077464206061146181,3
-0.14310705919600342,5
0.03348259785838445,9
0.31190681287446287,3
0.071071270372521977,3
-0.0016999904051833831,3
-0.019274308473877452,3
-0.0060097443265433011,3
-0.013538465378295625,3
0.022031072346001622,3
-0.040708598764574534,17
-0.0035202638655729888,3
-0.13699980570237941,3
0.34368857514500673,3
0.013523946355750417,3
0.052016188525986058,5
0.0024091964098709056,3
0.092759514650596592,3
-0.47492458527349418,5
-0.060004445840643066,5
0.083067854678958816,17
-0.0058511622655916789,3
-0.0059763038248804527,3
0.02453107211024819,5
-1.665218882858909,5
-0.10164831766058129,5
0.010237724393747958,3
0.018781963420120104,5
-0.088031233863308647,9
-0.01803101616215854,3
0.00016415299130139233,3
9.9505671135926175e-05,5
0.028239466653662178,3
0.23623426171040721,3
-0.047655738981074593,3
0.0020187020774538929,3
0.027909805608054613,3
0.041195136749294557,9
-0.69726498108124069,17
0.14806892926028384,33
0.031533441433021434,17
-0.0086928294888609162,5
0.38698570828897932,3
0.038508273971611218,9
-0.016500516186273038,9
0.46709253050913824,3
-0.045764655371625974,5
0.059753614391956283,3
0.017152640349293716,3
0.26160469158307081,3
0.32653557588126347,3
0.10958709184334413,5
0.069240418711224619,5
-0.097928801462074569,5
-0.00071561462647818557,3
-0.034297654622276685,5
-0.077528769024506186,3
0.15670122505273751,3
0.0049023541917552014,3
0.012147325781039747,3
0.21229101606286899,5
0.036273186575224325,3
0.022192028956461499,3
-0.26471218658071632,5
0.013227364408382132,3
1.0300672166724159,3
0.0015811290143250274,3
0.22373393090130458,9
0.0060371985294415042,5
-0.062224362409359885,5
0.41000232363268796,3
-0.050025562263060819,3
-0.038857680937336742,3
0.0023421699031092838,3
0.030146502344967969,5
0.2407821630930588,3
0.018892595868787557,3
0.016717290448891441,9
0.13891382158119547,17
0.048971576524374297,3
0.047589831070595848,3
-0.025440663104918108,17
0.0020420009769336121,3
-0.71630352726389113,5
0.0064263315024629432,3
-0.0099444967643681423,3
0.037157732183776541,3
0.0040059713987894109,3
0.057268980501581343,3
-0.055837211910616205,9
0.058906110437859309,3
0.082006509289114612,3
-0.0014342806775362977,3
0.0045446492103399282,3
0.7686629589575269,3
-0.1331633941331167,3
-0.004317777715897188,5
0.036564155396181706,3
0.066233757413605071,3
-0.17928404317043653,5
-1.2487037672779502,9
0.0037842064690511916,3
0.038845019076267029,9
-0.13641083480685978,3
0.015470194741982888,5
-0.0061824805637739162,3
0.063078970285512848,3
0.12679400804744512,3
0.17898614387564452,3
-0.9752384123200063,65
0.6160103972468286,3
0.0077308599984859281,3
0.13597298448505116,5
-0.0090733706023100758,3
-0.0011056637396344602,3
0.022129569583068547,5
0.0058047014264038192,5
-0.17817027911763672,5
0.045310580926583958,9
0.1222773142620155,3
-0.45925170046173858,17
0.0133998530802143,3
0.16283513774671349,3
0.029719194446207742,3
0.0015580485559860381,3
-0.10228915135174307,5
0.026512940133119382,3
-0.073555060940055636,5
0.055028875843593977,3
0.035117019879005569,33
0.013337764991965517,3
-0.014929890493421197,3
0.021991256348606381,5
0.37077435566076644,3
-0.046033284428532086,5
0.056912407844625527,17
-0.57211099885450445,9
0.99777845662240316,3
0.018651433560301349,3
0.010501424856345412,5
0.15455155838861739,3
0.0052410201911164151,9
0.052505111476012237,3
0.010381989738936668,3
0.03973956961201898,5
0.015174036539366026,3
0.16234699209497233,9
0.034462901338175006,3
-0.023354489001504084,5
0.012913495488736715,3
2.107275163283485,3
0.027581431801155513,3
0.082971925860129234,3
-0.61158112040059798,5
0.077400028945276741,3
0.014162066459974667,3
0.025819936100714449,3
0.030891095553079687,3
-0.0056315209715400603,3
-0.0019459947921393332,5
-0.062306847407351623,3
-0.026365760388157487,3
0.70628970002114067,3
-0.48966263232991808,33
0.024211172352187796,3
0.043642571089598792,3
0.034848950677656081,5
0.012062340015082816,3
0.0042015227881973746,3
0.064500976802449317,17
0.093004327550727628,5
0.017037615163996635,3
0.0085519198835750636,3
-0.0097040365260161379,5
-0.0033781346567769094,5
-0.0014840469735300857,3
0.001501578471283683,3
0.030737898703044605,9
0.016265861293233635,3
0.0061710201636744916,9
0.087132245107504308,5
0.049309071008747249,3
0.0092238364027590145,3
0.02287276855593863,3
0.0060145749613726698,5
-0.0041671622930962385,3
0.025555158425091814,5
0.019240008709948835,5
0.038932683213734165,5
-0.10057764410528695,3
0.26612264692781978,3
0.19466326757711774,5
0.0062612233752210944,3
0.11421494018278415,3
0.021020768593352415,3
0.045448154079873411,5
1.201678452538621,3
0.073758578785235868,3
-0.020697600957268598,3
-0.1287975265941422,5
0.022164642157665719,3
-0.032193300849132134,5
-0.054348415336449553,17
0.051339115549474977,3
0.06043982604420977,17
0.03040205812057567,9
-0.00028414126920677906,3
0.0072265929611616412,3
0.028772904651596772,3
0.00022242785761700704,3
0.00024211661056839455,3
0.081225706854696447,9
0.52353468199108777,3
0.05388211651997795,3
-0.097283772893527617,5
0.40268612497214473,3
0.013973140973727151,3
0.33629216194847822,3
0.36200999796445099,3
0.024754543584954589,3
0.098260855111341652,9
-0.1277099640589611,3
1.0702964432812117,3
0.24753167327016781,3
0.0051710048069717194,3
-0.0036161354566148266,3
0.091221110703488442,3
0.015614481990197429,3
0.010830720795536826,3
0.056348004201136982,3
0.0089984291012989888,3
0.078146507991069467,5
0.0051731083044947316,5
-0.076283084537036069,5
0.53255747652423024,3
-0.046283866554367496,3
0.089438932423565848,3
0.15004991371572818,3
0.04391346123549373,17
0.02572835173425591,5
0.0036215780279555292,3
0.0094644380975047043,5
0.11478015588755305,3
0.041330731230339472,5
0.87922565218323245,3
-0.0026443096174349964,3
0.00073923741468407431,3
0.019817914480392624,3
0.01632033164761167,3
0.21494803220784936,3
0.039606603579634102,3
-0.0089623897104257472,5
0.0028115082418226954,3
0.0064663110461860235,5
0.076769253312940447,3
0.077338100607290017,3
0.017839502742071727,3
-0.0098144710517625976,5
0.098436682366867201,3
-0.00047376020955053252,3
0.0038493660297317565,3
0.089459355987468014,3
0.010219372709945836,3
-0.0014037864522903629,3
-0.024839890425149603,5
0.01318634646319043,3
0.113358202215501,9
0.014213605348456261,3
0.0042410620180022311,3
-0.4017092718911569,33
0.024149289503577809,3
0.01355647335066037,3
0.0017868932151797678,3
0.039944435987325791,5
0.0050784443440964619,5
0.012755053745580796,3
0.075862483032696063,3
-0.0011759761167113166,3
-0.021866773478115342,5
0.054379893207972846,3
-0.18475905334491283,9
1.1152256783904468,3
0.16523581319397465,3
0.068051224676613606,5
0.029130522849668189,3
0.12673859158684889,17
1.1436506463381795,3
0.2028369183169195,5
0.11746368302872524,17
0.3833570206195302,3
0.079976921685500538,5
0.022123634188554789,3
0.01353708553280129,3
0.4367491049895143,3
0.033165817090216682,5
0.17189551343579154,3
0.23513518946537876,9
0.14319895086233336,5
-0.034789427641928355,5
-0.0017266497446521776,5
0.0068039460638324913,3
0.0023677264406856235,3
0.021593078728850884,9
0.043975435826905655,3
0.015339146347231105,3
0.0014252884517010516,3
0.007978707063144257,3
0.0087892744312735131,3
0.023863877971627256,3
-0.34586077140501381,17
0.015459424224296784,3
0.057681759175096901,3
0.0027588916821244601,3
0.025671724407017548,3
0.012534836721978956,3
0.27976215795877474,3
0.055215874174561072,33
0.091195571857260641,3
0.76527270085832466,3
0.43287723002140105,3
-0.057884911151297527,3
0.007962947325350328,3
-0.038092736701459656,3
0.0026612849640889318,5
0.65338411040227817,3
-0.51135514084652411,17
0.0183543920737268,3
0.79786658378614783,3
0.028431890308379844,5
0.018825457120664944,3
0.0092995253148808951,3
0.00063763860327931479,3
-0.014458012778699748,5
-0.14047363971078825,3
-0.011704272550943839,5
0.065255004657715873,3
-0.0097694311652524769,5
0.31178768860752148,3
1.531311249636226,3
0.041172645260062812,5
0.011247677577306634,3
-0.054756953082967776,5
0.051383943780777298,5
0.037435609620373615,5
0.11955494704225959,3
-0.13122243313037119,5
0.034566987546121315,3
1.4119398412348088,3
0.0066176387880800824,3
0.0045298506349620736,3
0.035442888820755969,5
0.56000941938102644,3
0.047785777909130335,5
-0.077179002330909574,3
0.019180462107659564,3
0.87444599567040882,3
0.046090801200202612,5
0.037744089901434519,3
0.13630150786687786,5
0.1435151586435372,5
0.020295230042498072,3
0.50642424802374408,3
0.020978268471417944,3
4.0644556474748192,3
0.064119610353609802,3
0.0071562823697886172,3
0.023392770006177954,3
0.016754292267505279,3
0.12055611972181295,5
0.061896893631974315,5
-0.0030416147520185666,3
-0.01480016725507674,3
0.019373677206905145,3
0.053391218371964436,5
0.13397196670181932,3
0.041894505048579382,33
0.12061711489479339,17
-0.011366629097230277,3
0.12786720648061176,3
0.021844403120451411,5
0.00031693938372523813,5
0.10027450846918158,33
0.049745088671727382,3
0.022886439011583791,3
0.075682621848312023,17
-0.011592209699602046,5
0.015404215345299854,3
0.00068821284655523607,3
0.019109764505882379,3
0.053604832840777855,3
-0.0026781410846385329,3
0.010236667364683752,3
0.066373090186684178,3
0.012593250886011931,5
0.43208473676360659,3
0.021624952754817239,3
0.73154208944965515,3
-0.00078897055929526814,9
0.0025809676095914277,3
0.55052073073247021,3
-0.13213338941159969,3
0.029422291787563424,3
-0.31040470100797041,17
0.001699693319232688,3
0.0013601721511802636,3
0.035293111135418616,65
0.020088165932131946,3
0.034083759124319275,5
0.10770645015339483,3
-0.012855489770081975,9
0.0062694815794396095,3
0.021812631443111911,33
0.0093819342063182591,3
0.015979627147515767,3
1.0067666279436225,3
-0.0099990460375295291,3
0.0036698502630570402,5
-0.45298762914397139,5
0.00058729413502529892,3
0.019877414779747762,5
-0.10666473098663053,3
-0.43467260279503028,9
0.028453029550128559,5
0.39002806024579451,17
0.065733300456186861,3
0.8885463696449909,3
0.024487833235522977,3
0.027806946144189652,3
1.2460966240138909,3
0.029473848194718596,9
0.011269594783561472,3
0.31760545202257801,3
-0.0015335031794998549,5
-0.045943243369395002,5
0.0043212748878049476,3
0.12746853577799794,17
0.0027097246375277087,3
0.12068631387212859,9
0.037893447155802881,3
0.0073437533163511134,3
0.01762266243575681,9
-1.1337960014307091,5
-1.3335014834919914,33
-0.07777451774024248,5
-0.085412027464537424,33
0.026786616859031116,3
0.045118905739401118,3
0.013176360532771113,3
0.012303294513197885,3
-0.0022061081563120462,3
0.10413813963742946,5
0.015487097540810509,3
0.024092744692960341,3
0.0041230839361708444,3
0.036918670172960993,5
