day,regime,estimator,budget,replication,cost,seconds,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
0,uptrend_momentum,plugin,128,0,128,0.00341209999169223,-0.00021897622219616415,-0.000758472918028704,0.0003751820183249085,0.0002190310120418813,0.0007501544262435415,0.0016979574891590353,-0.0001259980572415932,-0.0007103597519765032,-9.756789003530029e-05,-0.0003842996529574197
0,uptrend_momentum,plugin,128,1,128,0.0038115000061225146,-0.0019739102320665025,0.0007251681938953219,0.0012163809100204442,-0.002067397960603548,-0.0014192265482608998,0.0008209160703721724,0.0009608945095269302,-7.26345555448522e-05,1.3677679216869144e-05,-0.00022671564314704482
0,uptrend_momentum,plugin,128,2,128,0.0033211999980267137,0.00025619894902005196,-0.0012070689816979707,0.0018205314008450082,-0.0019571276519647594,-0.0016608162874868998,-0.0010130333350066038,-0.00036342431332324365,0.0024064757271942063,2.7762608221451468e-05,-0.00029301904978315155
0,uptrend_momentum,plugin,128,3,128,0.0033107000053860247,0.002729089716265367,-0.0007273884992623446,0.000588649681162939,-0.0015679124385509018,-0.0004225516934452026,0.0011955975392035209,-0.0004087727540587147,0.001980059339580763,1.2957865930018763e-05,-4.3248224131160636e-05
0,uptrend_momentum,plugin,128,4,128,0.0031497000018134713,0.0015780962207582808,-0.00018173446621784194,0.0004360551875900208,-0.00016395103719903646,0.0011454340098293598,0.0008517963540090627,0.0014203422536979162,-0.0004069553538829946,2.1096172696379183e-07,-0.0002115838604327882
0,uptrend_momentum,plugin,128,5,128,0.0030230999982450157,0.0013018532549805373,0.0003975491792908762,0.0021927740578343673,-0.0027957678943978568,-0.0004722384945109242,0.0009735070741017293,0.00018670507937165018,0.00016288894022082305,-8.826465223136188e-06,-2.205633487213026e-05
0,uptrend_momentum,plugin,128,6,128,0.005054700013715774,0.001090122161066231,0.0003539762553564309,0.002491968942914382,-0.00289619589787568,0.0006227427761708481,0.0027744948006919795,-0.0008230632915184544,-0.0012227700269887168,5.3213681592621726e-05,-0.000235174144839004
0,uptrend_momentum,plugin,128,7,128,0.003326100006233901,0.000324263613650558,-0.0003781470593380704,0.00042749673079483884,-0.0002474322502182494,-0.000561499326283164,-0.00047511837195402304,0.0007178442307415272,-0.00044905278591818206,3.255541811953373e-05,-0.00011665861862063781
0,uptrend_momentum,plugin,128,8,128,0.0036182999901939183,-0.00012855643146837014,0.0007739044408436975,0.00010018698501378795,0.0001332148331419513,0.0008804306315660184,0.00015215651911305503,-0.0005966790066065594,-4.98495213185351e-05,-3.1041245670755145e-05,2.6660651369377007e-05
0,uptrend_momentum,plugin,128,9,128,0.0035900999791920185,0.0010935262029913224,-3.542097420668131e-05,0.0004839319307224538,-0.0007298530255967602,0.0008801240500604181,0.00028180068388338614,-0.001707029016390726,0.0011476682385519379,-9.072940776433458e-06,-0.00047057378696144464
0,uptrend_momentum,plugin,128,10,128,0.0036509000055957586,-0.0006164053657369403,-8.776312176772352e-05,0.0009169794726526095,0.00023363388983779087,-0.0006641089673232871,-4.7935475869332296e-05,0.0004042750138385793,2.4360499996539388e-05,2.8596628546299117e-05,0.00011172597582030384
0,uptrend_momentum,plugin,128,11,128,0.003204000007826835,0.0010739311338310476,-0.0003380312732989798,0.0006792111682024981,-0.00022681338132940682,0.0013878471619183778,0.002348467527419079,-0.0011269491778868118,-0.00035001590478164833,9.246801166012105e-06,0.00031320794728518207
0,uptrend_momentum,plugin,128,12,128,0.002929999987827614,-0.00034902676555176895,-0.00013553954126065533,0.0007266864053569446,-0.001431463757517626,0.00010888494935550329,0.000644448216564779,-0.0004178015848139275,-0.0006038141648921306,1.9402608786703855e-06,3.1177270087534724e-05
0,uptrend_momentum,plugin,128,13,128,0.002962200000183657,0.0003781906266815528,2.256842436155925e-05,0.0020460382868070716,-0.0006555102915658574,0.00011507858441127694,0.0004910148984095701,-0.00013154359561160534,0.0012792750636140882,1.1526394499035762e-05,0.00012448070951712065
0,uptrend_momentum,plugin,128,14,128,0.0034126000246033072,-0.002135090145362612,-0.00022142082022109287,0.001430977851360453,-0.001123101143341249,-0.00025524274432486697,0.0005723843543163508,0.00027620509416279243,-0.00016604718721388353,3.974215208494478e-06,-0.00033846879923424945
0,uptrend_momentum,plugin,128,15,128,0.003989900025771931,0.0025727879087164627,0.00014604138773506304,-0.0005944747132534958,4.1565019757122776e-07,-0.0007136001412882199,-2.8338898146598515e-05,0.0008760930473158782,0.0004263662140908118,-1.2690934828597845e-05,0.0003151104810727224
0,uptrend_momentum,plugin,128,16,128,0.003209599992260337,-3.640960148044282e-05,-0.0002484519576166674,0.0013342033329096959,-0.0014189167343898197,-0.0006260428837811822,-9.509713616447202e-05,0.000862956140929939,-0.0006782644568230017,3.9067935055628087e-07,-0.0003089283768584717
0,uptrend_momentum,plugin,128,17,128,0.003913299995474517,-0.001154310639831907,0.00029537846989725414,0.002386881762402921,-0.003328124919770123,-0.001031989488600945,0.0009433474728823032,-0.0007185196221045642,0.001063832562377195,4.7566345495605105e-05,0.00025443385672319253
0,uptrend_momentum,plugin,128,18,128,0.003433500009123236,0.0019750540954786436,-7.074471654421882e-05,0.0011864240732481694,-0.0008477252871339771,-0.0017343221975302473,0.0009308519392692599,0.002204793840652074,-0.0013259381831724059,1.807307263094196e-06,-0.0003746112103383189
0,uptrend_momentum,plugin,128,19,128,0.0038938000216148794,0.00045494663542776923,-6.461856705720001e-05,0.0006343339318621866,-0.0010881213074722,-0.0004257428621714612,0.00018253496833199316,0.00047141182242582387,-0.00016446414195872287,-6.896539781679438e-06,-7.442945158824654e-05
0,uptrend_momentum,plugin,128,20,128,0.00316469999961555,-0.0018289870198893098,-0.0015091083028926006,0.0020840715784467057,-0.0010666428776608995,-0.0022412961323516585,0.0005661970757124627,0.0021262255895924008,0.00023815283522712777,-5.1830203465883177e-05,-6.70061888963849e-05
0,uptrend_momentum,plugin,128,21,128,0.0031864999909885228,-0.0009021923687675511,3.530947413573126e-05,0.0005992939939229569,0.00022286271236848592,-0.0005696925869868892,0.0006974674463710772,-0.00012223152835210064,-0.0003465086227790079,1.320131306697973e-06,2.3870234256461736e-05
0,uptrend_momentum,plugin,128,22,128,0.0030922000005375594,0.00046123723720255103,1.855866257752163e-05,-9.551561158015702e-05,0.00016140107657962706,0.0005448134452730081,0.00016444559818040234,-5.7034633559822514e-05,0.00026534431455248734,3.189508418304541e-05,-0.00027110180763811675
0,uptrend_momentum,plugin,128,23,128,0.002850299992132932,0.003537472286344931,0.0007504760990981806,0.0005493814266648971,0.0001850240181976812,-0.0005155736499181738,0.0011045170919312863,-0.0004998848076874428,5.770460224007297e-05,-7.149766983202749e-05,0.0006295253396113126
0,uptrend_momentum,plugin,128,24,128,0.0037106999952811748,0.0005085504522884816,-0.00013639941846461349,0.001073187722173285,-0.0010344047577541691,-0.000864136468930273,4.790216229584679e-05,0.0014762454654851727,0.001127175749232892,4.5290163285206016e-05,0.000157597627259591
0,uptrend_momentum,plugin,128,25,128,0.0035727000213228166,-0.0002459118530150968,0.0011828530491952943,0.0010328316629696676,4.302878342602614e-05,-0.001438918723612644,-0.0013066122439613199,0.0010178000148173758,0.0020529734883360452,2.7754052474639233e-05,0.0006027947047400905
0,uptrend_momentum,plugin,128,26,128,0.0035810999979730695,0.0008955241209572288,0.00032715573807774544,0.002083615618196998,-0.0008106571056891357,0.00012741018394305109,0.00048574782545638496,-0.00021146902491516888,0.0004939547202221131,-7.365994939346416e-05,0.0002411497165514148
0,uptrend_momentum,plugin,128,27,128,0.003790499991737306,0.0006113307919221354,0.00043201988760344366,0.0010247192334448861,-0.001186516965873074,0.0013328217455124706,0.002189107825184899,-0.0015307972269750958,0.0018161210913192887,7.921920906658742e-05,0.0004456219635141666
0,uptrend_momentum,plugin,128,28,128,0.004338400001870468,0.0019116893587836953,-0.0010152416805005397,0.0013335239031380054,-0.0018802713412629825,0.0008059258350769761,0.0017226630433751844,-0.0014197152527672344,0.000837650059974566,3.521047500488144e-05,-0.00043355069367489774
0,uptrend_momentum,plugin,128,29,128,0.0032828999974299222,0.003978135290450183,0.0004134704231852416,0.0012114054677926805,-0.0014737773599210848,-0.0008041346341575991,0.0011248698508539768,0.00020042454014772954,-0.0002173428166796436,-4.0416309697737996e-05,-3.5837261596878e-05
0,uptrend_momentum,plugin,128,30,128,0.0029474000039044768,-0.001476919429977768,-0.0007689786883028617,-9.777143405974477e-05,0.0013818048627240683,0.001220227565383376,0.0002958660160101221,-0.0013643338372789776,0.0006351168803158107,4.5176640306076683e-05,-0.00015290173204385584
0,uptrend_momentum,plugin,128,31,128,0.0030510000069625676,-0.0024120923532924693,-0.0016112525667684983,0.0007943666817618266,0.0013557210080352472,-0.0002294623212984287,-0.0007015655698621177,-0.0006026767194943392,0.0010775056221390001,5.5927497728669276e-05,-0.00023638900293909132
0,uptrend_momentum,plugin,128,32,128,0.0032263000030070543,0.0014187608128460054,-0.000681866853878724,0.0004829472776450295,-0.0010941476256089784,-0.00028924402095790866,0.00026916712629508166,9.979058060699996e-05,-0.0018647650079439938,2.7492266324973556e-05,-0.0005102619396907147
0,uptrend_momentum,plugin,128,33,128,0.003727900009835139,0.0015337611081198525,-0.00046195692971989387,0.0019595239116087407,-0.0018986804769368926,-0.0010068413215893535,0.0011717321768854887,0.00037407682166042816,0.0013044416350161646,2.8880606978830097e-05,-0.00021772902029386829
0,uptrend_momentum,plugin,128,34,128,0.003398200002266094,0.0008549119339951504,0.00014180553465983594,0.002059370695886531,-0.0012915324087272731,0.00023635373504152718,0.002548788173281668,-0.0006427739652853921,0.0008299871581845923,2.9993280322732097e-05,-6.536811497359925e-05
0,uptrend_momentum,plugin,128,35,128,0.0035038000205531716,-0.001209863511578742,-7.58412840978541e-05,0.0003863560668002668,0.00037376213544417533,0.0009944784695314138,0.00036263877790599773,-0.0007668300161959381,0.0005886813479079422,-1.5567915890787137e-06,0.0002387702058924682
0,uptrend_momentum,plugin,128,36,128,0.0037560999917332083,0.004136099033524736,3.2189424679884134e-05,0.0030234284403006235,-0.001782816181909188,-0.0015549831585011014,0.0012696600775442062,0.0009808431447542044,-0.002812266584824708,-1.641597010983315e-05,0.0002025553101768397
0,uptrend_momentum,plugin,128,37,128,0.0038998999807517976,0.0023271335191799255,0.0007583803378344943,-0.0003862122486034336,0.0007484910928933359,-0.00019521544412174683,0.001022287334887027,0.00023217633824587056,-0.0005690356987188175,-6.640046965800849e-05,0.0005240427762775118
0,uptrend_momentum,plugin,128,38,128,0.003869400010444224,-0.002097486733541592,-9.977733633498572e-05,0.0022979101406113826,-0.002404790233784699,-0.0008398649339922329,0.00014422163423514833,0.0004958184165978161,-0.0014111019949770295,-8.691021984160786e-06,-0.00019992225012420683
0,uptrend_momentum,plugin,128,39,128,0.003649499994935468,-0.0030347197822125,0.00014861139523835424,0.0005421153494630487,0.0007623787876293581,0.0013834869175781608,0.0016630689589281775,-0.0012797077061865146,-0.000270616537060498,1.0486709302481947e-05,-2.289302994560843e-05
0,uptrend_momentum,plugin,128,40,128,0.003049999999348074,-0.0004428876617177023,-0.0005739968041773765,0.00016619871567250175,0.00020085959373822727,-3.672398680417755e-05,0.000550318989248027,0.00011542970548042103,-0.000839624198696983,2.9835221198446866e-05,-0.00013778026971819846
0,uptrend_momentum,plugin,128,41,128,0.0029485000122804195,0.002364682278430669,-0.00036652545956703864,0.0008341855281195958,-0.0007792923168364906,-0.0011606811156225497,-0.00037207045024408714,0.0007240140169017325,-7.163448156810882e-05,1.8064136966639424e-05,7.493840906591758e-06
0,uptrend_momentum,plugin,128,42,128,0.004140399978496134,0.002784729650089246,9.808521285156396e-05,0.001320795245029103,0.0001204216620312995,0.00033066685637038744,0.002281658913798585,-0.0018370829695338443,0.0010879293196495454,1.946924682843516e-05,-0.0002858102006758057
0,uptrend_momentum,plugin,128,43,128,0.0037524000217672437,0.0022207349646744356,-0.0002825604595120447,0.0007663496740715292,0.0009146477578786298,0.001015048707779416,0.0022588677839687917,-0.0010002528551795807,0.001717725017300264,2.264834849625047e-05,-0.00028373542334078747
0,uptrend_momentum,plugin,128,44,128,0.003496999997878447,0.00017792592747571532,-0.00023730520546125453,0.002406860596723136,-0.0005480244336119996,-0.0004993692648330057,-0.00032061077846017776,-0.001839663516198465,0.002891331524731696,2.167171260843035e-05,0.0003645593326127146
0,uptrend_momentum,plugin,128,45,128,0.003724500013049692,-0.0026353895768065007,-3.2265011284578805e-05,0.0015091569327319496,-0.0004785740007791631,-0.0009208879060819525,-0.0007764161779379704,-6.41474721233253e-05,0.0002177173710930492,2.6881472927807185e-06,-0.0002185285054083604
0,uptrend_momentum,plugin,128,46,128,0.003996599989477545,0.000411479356410613,0.0011335730946934195,0.0026882998437484196,-0.002253118971777286,-0.0033433103742370137,0.00010711939530904536,0.0021487777729543665,-0.0008493851980188465,-3.262157776527353e-05,0.00047167913157759866
0,uptrend_momentum,plugin,128,47,128,0.0032922000100370497,0.0017014913502028009,-0.00013316435314949577,0.0010585598955650606,-0.0013063146163860026,0.0014611405629199237,-0.00018811904863546362,-0.00023820914646357792,-7.642464039510255e-05,6.461661772604571e-05,0.0002662854628609879
0,uptrend_momentum,plugin,128,48,128,0.003424500027904287,0.0011299403164644266,-0.0004138033822564742,0.0018545528006163818,-0.0013538683001229907,-0.00022448550913755738,0.0009622955831656734,0.000462899909785787,-0.0004101789466043481,-5.150747308812848e-05,-7.241105244178496e-05
0,uptrend_momentum,plugin,128,49,128,0.0029986000154167414,0.0023232426925940664,-0.0015920113417277483,0.0010223125915876817,0.001951728813700427,-0.0021328979778928656,-9.037335645879099e-05,0.0007738714490722715,-0.0015020660340140464,4.3658723246789004e-05,1.7028523322265175e-05
0,uptrend_momentum,plugin,128,50,128,0.0029035000188741833,0.0004044376382371516,8.854400376359474e-05,0.0035001147857063584,-0.0015076648385444781,-0.001026426682812526,0.0009439437687228118,-0.0005388967934713903,0.0010943764475879903,2.0424773311643392e-05,0.0003507908782191404
0,uptrend_momentum,plugin,128,51,128,0.003970099991420284,-0.0014170896897080622,-0.0004548160331319609,0.0016231250854183816,0.00016223095007660715,0.0018756117696353829,0.0017153093612727256,-0.0003407275931981559,0.0004173445196977763,3.702214392785174e-05,-0.0003729105382223019
0,uptrend_momentum,plugin,128,52,128,0.00401509998482652,0.0018321787926943822,-0.0003905561394166626,0.0007015096397302459,-0.0007272301088404419,-0.00042007584721960204,0.0010626286854998443,0.0004859117009646782,0.0006100522726898646,3.701302932139379e-05,-0.0002997946760090341
0,uptrend_momentum,plugin,128,53,128,0.004080999991856515,0.001463972398459981,0.00013609018622800313,0.0014473016844755925,0.0002330041639161515,0.0008055047822851532,0.0013670097505505648,-0.0012987312087800551,0.0007885688107801555,-1.8392024310352894e-05,0.0002748110842303659
0,uptrend_momentum,plugin,128,54,128,0.0033626000222284347,0.0033718923417776735,0.0004908018344161281,0.001496566227425391,-0.00029711829681679366,5.00816695549276e-05,9.930528690436265e-05,-0.0007346790385929391,-0.00012647418787237405,3.094133634528079e-05,0.00021432672663444858
0,uptrend_momentum,plugin,128,55,128,0.004445500002475455,3.5407618953798556e-05,-0.0006865207994983741,-0.00041832614490945185,4.808518962206025e-05,-3.1896127977415944e-05,-0.00014509350596959904,0.001196114761645918,-0.000946298555739599,6.50988181860568e-05,-0.00010476712246563211
0,uptrend_momentum,plugin,128,56,128,0.0036542000016197562,-0.0009639374768811272,0.0005623001487993465,0.0011902244415395332,-0.0007250196517928098,-0.0009106240431197878,0.00034140134814298847,-0.00018114585685608951,0.0011795230427595425,-4.0885795723444335e-05,0.00031249508161861474
0,uptrend_momentum,plugin,128,57,128,0.003445899987127632,0.0016537083947987562,-0.00013801471483776122,0.0010779944492149375,-0.0012787940789249024,-0.0005153897790539742,-7.261924821897678e-05,0.0009193219143818567,-0.0002288142126092861,3.719666078355078e-05,0.0001086183017015822
0,uptrend_momentum,plugin,128,58,128,0.0031519999902229756,-0.0029972952854274656,-0.0015395505876921987,0.001934001802137441,-0.0013917740401409044,-0.0004486792257848664,0.0007812432960874105,-0.00038525145420910357,0.0024134887559225625,6.21697419759729e-05,5.005908243003099e-05
0,uptrend_momentum,plugin,128,59,128,0.0036299999919719994,0.0005320031452309838,-0.0001598590013553001,0.0013343353552264332,-0.00042746044349580996,0.0004461301324485341,-8.046953625389867e-06,-0.0011957764382039741,0.0003534921509712459,1.0387008899907911e-05,2.2889417445756565e-05
0,uptrend_momentum,multilevel,128,0,120,0.01063500001328066,-0.053286947666918216,-0.007451415143192859,-0.006865593897621291,-0.023622605373063658,0.01113825906628866,0.024522693560791068,-0.0053071191303289775,-0.011015248512868335,-0.0005961148014783943,-0.0019514098129730195
