user_id,PGR,PLR,disposition,transnum,stknum,num_posts,lag_pos,lag_neg,lag_neu,lag_num_posts,guanzhu,fans,status_count,stocks_count,following_count,e6_pgr,e6_plr,e6_disposition,e6_reduce_rate,e6_opportunity_count,gain_opportunities,loss_opportunities,sentiment_balance,activity_rank,diversification_rank,reference_rank,base_adoption,loss_aversion,cluster,agent_type,type_prevalence
019766,0.24206349206349204,0.4186507936507936,-0.17658730158730157,1.0476190476190477,1.1825396825396826,57267.71428571428,1421.8048780487804,452.0487804878049,118.2439024390244,56879.39024390244,180,8,180,175,0,0.5619632790685422,0.43612838185206604,0.12583489721647612,0.4567399831727392,113,37.0,76.0,0.4865572647062423,0.5061763860959494,0.1623096811261132,0.2516518241884516,0.4567399831727392,1.5033395888659045,3,Active diversified investors,0.19419706980752657
019828,0.625,0.14583333333333331,0.4791666666666667,0.5,2.3333333333333335,18957.5,337.85714285714283,170.0,36.714285714285715,14758.285714285714,27,1,6,65,0,0.8089194964194963,0.5778468607415976,0.2310726356778987,0.7248805920658102,10,6.0,4.0,0.3076721654883477,0.304222924446998,0.5688020683711578,0.6091640333237576,0.7248805920658102,1.9242905427115948,0,Moderate-frequency focused investors,0.4941108876759552
019830,0.40625,0.30967261904761906,0.09657738095238094,0.8125,3.5104166666666665,35125.625,706.3548387096774,339.96774193548384,93.83870967741936,34632.1935483871,248,185,362,23,0,0.6825433387933387,0.6271911973666359,0.05535214142670286,0.6505950995124911,58,24.0,34.0,0.3210651289009499,0.4248779086469405,0.7948865268600976,0.1108876759551853,0.6505950995124911,1.2214085657068114,3,Active diversified investors,0.19419706980752657
019834,0.725,0.325,0.4,0.8,1.55,1433.9,31.31578947368421,10.789473684210526,5.7368421052631575,1385.157894736842,17,1,19,29,0,0.8657272137001866,0.6381544520642265,0.22757276163596007,0.8165870613772068,25,17.0,8.0,0.42025862068965525,0.4198506176386096,0.3076702097098535,0.591496696351623,0.8165870613772068,1.9102910465438403,0,Moderate-frequency focused investors,0.4941108876759552
019864,0.3260683760683761,0.0,0.3260683760683761,0.07692307692307693,6.769230769230769,15562.307692307691,293.8333333333333,148.41666666666666,49.833333333333336,15405.75,168,3,136,96,0,0.6895979312645979,0.4025305428814201,0.2870673883831778,0.5528157261918136,32,25.0,7.0,0.29491296264999156,0.13085320310255674,0.960930767020971,0.7543809250215455,0.5528157261918136,2.148269553532711,2,Disposition-effect investors,0.28669922436081585
019933,0.57183908045977,0.25114942528735634,0.3206896551724138,1.5862068965517242,2.2758620689655173,94891.93103448275,1807.9642857142858,1088.3214285714287,299.2857142857143,93447.75,355,21,206,20,0,0.8782021817736103,0.5682934442332939,0.30990873754031645,0.7569917994644269,51,29.0,22.0,0.22512960314622807,0.6396150531456478,0.5522838264866418,0.7983338121229532,0.7569917994644269,2.239634950161266,0,Moderate-frequency focused investors,0.4941108876759552
019982,0.5,0.375,0.125,1.5,2.25,457.75,15.0,2.0,0.6666666666666666,486.3333333333333,6,0,2,57,0,0.7741775866775865,0.5594923764260149,0.2146852102515716,0.6698567104789723,5,2.0,3.0,0.6964285714285714,0.6216604424016088,0.5439528871014077,0.5475438092502155,0.6698567104789723,1.8587408410062864,0,Moderate-frequency focused investors,0.4941108876759552
020024,0.9,0.788888888888889,0.1111111111111111,0.0,10.0,8279.0,167.0,132.0,39.0,10454.0,128,10,148,15,0,0.7704579579579579,0.7587696347094843,0.011688323248473576,0.8072170367077981,28,6.0,22.0,0.10324483775811209,0.06391841424877909,0.9893708704395289,0.0640620511347314,0.8072170367077981,1.0467532929938943,0,Moderate-frequency focused investors,0.4941108876759552
020101,0.7272727272727273,0.2727272727272727,0.45454545454545453,0.09090909090909091,1.2121212121212122,261.0,5.9,2.4,0.8,258.8,16,0,12,34,0,0.8225681038181037,0.4952973092070837,0.32727079461102004,0.6596227156103974,16,8.0,8.0,0.3465346534653465,0.1328641195058891,0.17437517954610743,0.8241884515943695,0.6596227156103974,2.30908317844408,2,Disposition-effect investors,0.28669922436081585
020105,0.0,1.0,-1.0,0.0,1.5,538.0,26.0,6.0,0.0,865.0,6,0,0,9,0,0.7515953453453453,0.5849238480817429,0.16667149726360242,0.6702917164533775,2,0.0,2.0,0.6060606060606061,0.06391841424877909,0.2889974145360529,0.3697213444412525,0.6702917164533775,1.6666859890544097,0,Moderate-frequency focused investors,0.4941108876759552
020168,0.7068965517241379,0.2425287356321839,0.46436781609195404,1.3793103448275863,2.4482758620689653,21145.03448275862,418.92857142857144,222.0,60.142857142857146,20475.75,62,6,626,273,0,0.8485197153675414,0.5424619240408715,0.30605779132667,0.7106631108853473,50,26.0,24.0,0.2804964899786347,0.5963803504740017,0.6019821890261419,0.7902901465096237,0.7106631108853473,2.22423116530668,2,Disposition-effect investors,0.28669922436081585
020178,0.4807692307692308,0.5192307692307693,-0.038461538461538464,2.5,1.3846153846153846,178.42307692307693,5.04,1.04,0.56,185.48,1,0,1,16,0,0.6815299341895086,0.5879164694954169,0.09361346469409171,0.6302312360841452,51,27.0,24.0,0.5235602094240838,0.7930192473427176,0.2426027003734559,0.17954610744039068,0.6302312360841452,1.3744538587763668,0,Moderate-frequency focused investors,0.4941108876759552
020187,0.8466666666666667,0.4666666666666666,0.38,9.1,3.9666666666666663,3.9,0.0,0.0,0.0,4.111111111111111,5,1,30,12,0,0.8092927486309839,0.5056665331968976,0.3036262154340863,0.6614727235572947,93,48.0,45.0,0.0,0.9856363114047687,0.8405630565929331,0.7874174087905774,0.6614727235572947,2.214504861736345,2,Disposition-effect investors,0.28669922436081585
020209,0.611111111111111,0.3333333333333333,0.27777777777777773,0.16666666666666666,2.888888888888889,216.5,2.8,1.8,1.0,141.6,5,6,44,41,0,0.8286864450657553,0.49493556376147474,0.33375088130428054,0.6784690789135516,15,9.0,6.0,0.1515151515151515,0.15527147371444988,0.6881643205975294,0.8339557598391267,0.6784690789135516,2.335003525217122,2,Disposition-effect investors,0.28669922436081585
020291,0.5543478260869565,0.45652173913043476,0.09782608695652174,1.9130434782608696,1.0724637681159421,8276.260869565218,160.35555555555555,80.8,23.466666666666665,8297.644444444444,176,34,551,66,0,0.889479757535313,0.7090062434191988,0.18047351411611423,0.8342606716508639,66,34.0,32.0,0.2995064000669288,0.709566216604424,0.12668773340993966,0.4208560758402758,0.8342606716508639,1.721894056464457,0,Moderate-frequency focused investors,0.4941108876759552
