seed,method,episode,day,date,regime,wealth,reference,net_return,drawdown,cash,turnover,fee,cumulative_fee
29,dynamic,5,470,20250212,real_market,1.005057742515282,0.9894260699971856,0.011069556802201452,0.0,0.03207361663173628,0.0013374151571111624,2.6589257871895987e-06,0.001979191950168028
29,dynamic,5,471,20250213,real_market,1.0070486321821261,0.9929505824341738,0.001980870931715506,0.0,0.032074924817178115,0.0007380980049240503,1.483662229167999e-06,0.0019806756123971958
29,dynamic,6,472,20250214,real_market,1.0228145929979529,0.9989233845469296,0.01565561017809447,0.0,0.032020717647599874,0.0010478263720378432,2.1104242294501394e-06,0.001982786036626646
29,dynamic,6,473,20250217,real_market,1.0228349547705013,1.003705698591644,1.9907589007717164e-05,0.0,0.032024064983064274,0.001425444061561837,2.915929975335438e-06,0.0019857019666019815
29,dynamic,6,474,20250218,real_market,1.0109388734694824,1.0051523335672117,-0.011630499373858516,0.011630499373858516,0.03202201419528976,0.0011440987922736214,2.3404484728963495e-06,0.001988042415074878
29,dynamic,6,475,20250219,real_market,1.0239602107003682,1.008913908993843,0.012880439730443172,0.0,0.03202380591795349,0.0008661882179622563,1.7513266825586037e-06,0.0019897937417574364
29,dynamic,6,476,20250220,real_market,1.0219475398811613,1.0115206351713066,-0.001965575222723115,0.001965575222723115,0.03202083943857428,0.0011034706611550808,2.2598201013960624e-06,0.0019920535618588326
29,dynamic,7,477,20250221,real_market,1.0334148980955438,1.015899487756154,0.011221083046705216,0.0,0.032023822940236306,0.0013548253497768295,2.7691208663461294e-06,0.0019948226827251787
29,dynamic,7,478,20250224,real_market,1.0347137634116965,1.0196623428872624,0.0012568672258803648,0.0,0.032020526709115094,0.0011794187710032628,2.4376578580966166e-06,0.0019972603405832754
29,dynamic,7,479,20250225,real_market,1.0233642858941272,1.0204027314886355,-0.010968712236075207,0.010968712236075207,0.03201799435935999,0.0009262648146211409,1.9168379045049564e-06,0.0019991771784877805
29,dynamic,7,480,20250226,real_market,1.036920870680887,1.0237063593270859,0.013247076308623873,0.0,0.03201754333394609,0.0013562037109149626,2.775780884294912e-06,0.0020019529593720753
