seed,method,episode,day,date,regime,wealth,reference,net_return,drawdown,cash,turnover,fee,cumulative_fee,effective_holdings,max_stock_weight
29,dynamic,5,508,20250213,real_market,1.0290556497859047,1.0186336206767346,-0.0018222392546624055,0.0018222392546624055,0.007032205293541052,0.03110223059034581,6.412871007272408e-05,0.0029210287264371353,277.18912537690187,0.005884987200094539
29,dynamic,6,509,20250214,real_market,1.036403961877131,1.0221876889168138,0.007140830617620386,0.0,0.0066072029370228425,0.03503693567157362,7.210991320803627e-05,0.0029931386396451717,277.4336671273342,0.005490244075092464
29,dynamic,6,510,20250217,real_market,1.0376669585290177,1.0252835428392546,0.0012186335621480193,0.0,0.005745874145169014,0.03439764836546887,7.129971809045672e-05,0.0030644383577356285,277.1984245327872,0.006263544559873516
29,dynamic,6,511,20250218,real_market,1.0259466642177355,1.0254161671149509,-0.011294851604311207,0.011294851604311207,0.00498973482548846,0.03375949947276341,7.006223427872876e-05,0.0031345005920143574,277.44116081958754,0.006415103072612901
29,dynamic,6,512,20250219,real_market,1.0344913281210044,1.0272311993161616,0.008328565413080247,0.0030603561016484537,0.004951158858182264,0.034626276091709575,7.104942490114354e-05,0.003205550016915501,278.6244659065696,0.006039874538001132
29,dynamic,6,513,20250220,real_market,1.0338135880466,1.0285476770622493,-0.000655143311481865,0.0037134944412995363,0.004301476118054246,0.032065216731702845,6.634237728653426e-05,0.003271892394202035,279.04479095256164,0.005762831797919872
29,dynamic,7,514,20250221,real_market,1.039935529820966,1.0308252476139925,0.005921707593274705,0.0,0.004257469571334587,0.03731788434982416,7.715947183599955e-05,0.0033490518660380343,274.08995248098984,0.006025900761607561
29,dynamic,7,515,20250224,real_market,1.0419061641460952,1.033041430920413,0.001894958166751337,0.0,0.004042471116837749,0.036252349853062395,7.540021330339893e-05,0.0034244520793414333,269.4052941386988,0.006434178458853898
29,dynamic,7,516,20250225,real_market,1.0319130454609364,1.0329850116474393,-0.009591188754842106,0.009591188754842106,0.003824805825888542,0.03515171649569439,7.324958019435991e-05,0.0034977016595357934,265.30428222994493,0.006487799688965802
29,dynamic,7,517,20250226,real_market,1.0430028306049692,1.0349885754389452,0.01074682134586169,0.0,0.0037283058764504616,0.031977172118331273,6.599532213171154e-05,0.003563696981667505,259.97948526638186,0.0070857864810094165
29,dynamic,7,518,20250227,real_market,1.0461718487057028,1.0372252300922966,0.0030383600194980875,0.0,0.0036493530878016957,0.03318849159019528,6.923138134416579e-05,0.0036329283630116707,257.0091245726611,0.007410235131664325
29,dynamic,8,519,20250228,real_market,1.0278431696732835,1.036756127071346,-0.017519759354158726,0.017519759354158726,0.0035577095486448397,0.031894673737647025,6.673461957595884e-05,0.0036996629825876296,260.13959187436353,0.00742017413025123
29,dynamic,8,520,20250303,real_market,1.0317276845576777,1.0365047049456626,0.003779287540169207,0.013806684022223514,0.003679011607246471,0.03298995139718022,6.781699242289057e-05,0.00376747997501052,264.90133780444353,0.007505760388249925
29,dynamic,8,521,20250304,real_market,1.0326995013718383,1.0363144447669714,0.0009419315083876167,0.012877757464542894,0.003299507715210506,0.03447647311974709,7.114066356710335e-05,0.0038386206385776236,266.67938650734595,0.007898469138466192
29,dynamic,8,522,20250305,real_market,1.0338601909413878,1.0361917320756922,0.0011239373777247597,0.01176829387977385,0.003229244327561146,0.03423248049880646,7.070373108367722e-05,0.003909324369661301,268.61121264140104,0.007881647858499319
29,dynamic,8,523,20250306,real_market,1.0463955951406134,1.0382325046886764,0.012124854316918343,0.0,0.003092047832841639,0.03176291752004441,6.567683194425733e-05,0.003975001201605558,270.0269016180985,0.006961061705457273
29,dynamic,9,524,20250307,real_market,1.042793073653256,1.0391446184815925,-0.0034427911433183578,0.0034427911433183578,0.002968133028607601,0.03089040795021651,6.46471736224063e-05,0.004039648375227965,270.3657346851359,0.007054422508646893
29,dynamic,9,525,20250310,real_market,1.0409954083625268,1.0395147764577792,-0.0017238945445153808,0.005160750678963821,0.00300138159503145,0.02737672955057885,5.709652790924408e-05,0.004096744903137209,270.0019952622237,0.007229633731284097
29,dynamic,9,526,20250311,real_market,1.0447865073769598,1.0405691226416154,0.0036418018600066215,0.001537743250378809,0.0028842562422794803,0.02950506572596929,6.142927588833718e-05,0.004158174179025547,269.4550547465457,0.007787828470246462
29,dynamic,9,527,20250312,real_market,1.0418109121771617,1.0408174805487247,-0.0028480413738004584,0.004381405067779953,0.00318708210011825,0.02834161199610427,5.9221867621685455e-05,0.004217396046647232,269.23134280440735,0.007041927442437252
29,dynamic,9,528,20250313,real_market,1.0385861643772438,1.0407059147401507,-0.0030953292600658378,0.007463172436539378,0.002969759027898788,0.02904418568801456,6.0517099170146626e-05,0.0042779131458173785,268.4979325057249,0.0070315702022492165
29,dynamic,10,529,20250314,real_market,1.0584148634140667,1.0442477044749339,0.01909201154120188,0.0,0.0028078075069541677,0.03383463224226626,7.028036184721988e-05,0.004348193507664598,273.9795219753205,0.006361247127665597
29,dynamic,10,530,20250317,real_market,1.0591531023152383,1.0472287840429948,0.0006974948356170962,0.0,0.002786644163697315,0.033776082674839225,7.149821586190437e-05,0.0044196917235265025,278.1406138180222,0.006146033690972485
29,dynamic,10,531,20250318,real_market,1.0604561811611757,1.049874263466631,0.001230302628665303,0.0,0.0029132427124123686,0.03242306855131995,6.868198728542032e-05,0.004488373710811923,281.2372735655123,0.005545720022825668
29,dynamic,10,532,20250319,real_market,1.0573803242561224,1.0513754756245293,-0.002900503537718313,0.002900503537718313,0.002964397294973739,0.031749518916602965,6.733794716801058e-05,0.004555711657979933,282.77740731928145,0.005562405796513109
29,dynamic,10,533,20250320,real_market,1.0504918267621424,1.0513312931814098,-0.006514682878013822,0.009396290554997355,0.003053241255764294,0.031115646048993195,6.580214381744632e-05,0.004621513801797379,283.7297160527462,0.0055206964531318015
29,dynamic,11,534,20250321,real_market,1.0383828439947007,1.0506838707220745,-0.011526965235668984,0.020814945076094715,0.0030629344640442004,0.03132727172849332,6.581808581107793e-05,0.0046873318876084575,281.857630758099,0.005899954669745057
29,dynamic,11,535,20250324,real_market,1.039624283973903,1.0501308913846659,0.0011955513194212841,0.019644279091722838,0.0030385663156465657,0.028773493857897223,5.9755804767654744e-05,0.004747087692376113,280.8869063037037,0.005703604548757388
29,dynamic,11,536,20250325,real_market,1.0425669981179915,1.0497526967213322,0.002830555412615121,0.016869327899617703,0.0031497760726865104,0.02670293687448925,5.552204325628243e-05,0.0048026097356323955,279.8957056308206,0.0058708639852221856
29,dynamic,11,537,20250326,real_market,1.0408626169370985,1.0493081927321206,-0.0016347929523663485,0.018476542993622558,0.0031249590233972365,0.02790272184915324,5.818091391518597e-05,0.004860790649547582,279.9356258213051,0.005536742505870419
29,dynamic,11,538,20250327,real_market,1.0416882846302797,1.0489271973270287,0.0007932532879419973,0.017697946284159993,0.0035950733516638663,0.027486391327568485,5.72191144147402e-05,0.004918009763962322,280.212523013653,0.005861367266944694
29,dynamic,12,539,20250328,real_market,1.0357474613626063,1.0482682105288075,-0.00570307197971609,0.023300085602324327,0.003657968532181773,0.02946372708590516,6.138403865386252e-05,0.004979393802616185,278.5229221278703,0.006558493433460051
29,dynamic,12,540,20250331,real_market,1.0244798091114522,1.0470787904579397,-0.010878764053479428,0.033925373522110225,0.0034564676519289322,0.030924301463133016,6.405953346970391e-05,0.005043453336085889,277.3285362171957,0.0067076144246850595
29,dynamic,12,541,20250401,real_market,1.0291905840696451,1.0461843801385249,0.004598211615589154,0.029483157953113515,0.0031709014544973554,0.029226566894084836,5.988405534527025e-05,0.0051033373914311595,274.61869999714673,0.0064177471986471835
29,dynamic,12,542,20250402,real_market,1.028416393871917,1.0452959808251945,-0.0007522321032774615,0.0302132118784727,0.0034382152129269036,0.02695348420342425,5.548054430006832e-05,0.005158817935731228,271.64333627138365,0.006790282505513609
29,dynamic,12,543,20250403,real_market,1.023940285679743,1.0442281960679218,-0.004352427887036825,0.0344341389395727,0.0033580185126218533,0.02568311831538239,5.282587984258269e-05,0.005211643815573811,269.85887694478936,0.006615854092407501
29,dynamic,13,544,20250407,real_market,0.9441715138291413,1.0392253619559828,-0.07790373419837393,0.10965532513064824,0.003424042137563022,0.02781070002645203,5.695299226007786e-05,0.005268596807833889,271.5012810656897,0.006282989822413074
29,dynamic,13,545,20250408,real_market,0.960219254674329,1.0352750565919002,0.016996637380114477,0.09452245954857796,0.0030500531874516953,0.027078578837445282,5.1133645546584924e-05,0.005319730453380474,272.79536889559415,0.006361108860861138
29,dynamic,13,546,20250409,real_market,0.9722540248607238,1.0321240050053413,0.012533356447300692,0.08317378677907517,0.0029840458297100015,0.026797154037945713,5.1462286555418835e-05,0.005371192739935892,274.18711754266764,0.0064515892177123895
29,dynamic,13,547,20250410,real_market,0.9874263881847989,1.0298891241643142,0.015605348948026787,0.0688663937970646,0.003026252366002147,0.02564799364781705,4.9872730107384814e-05,0.005421065470043277,273.31255234732515,0.0063288832620333815
29,dynamic,13,548,20250411,real_market,0.9891136902566906,1.027850352468933,0.001708787705171133,0.06727528413891337,0.0028106874688569846,0.02476325713704366,4.8903787109044937e-05,0.005469969257152322,273.96284091273907,0.006176666863609655
29,dynamic,14,549,20250414,real_market,0.9926774578063005,1.0260917077358014,0.0036029908237191766,0.06391468554660984,0.0028185537274182295,0.02661116175202555,5.264292880512739e-05,0.00552261218595745,270.21725072480933,0.006797074275596282
29,dynamic,14,550,20250415,real_market,0.9902142149644753,1.024297833097235,-0.0024814130939053713,0.06623749990290695,0.0026155842357254663,0.028104074454894278,5.579656236776689e-05,0.005578408748325217,268.39423715959,0.006733689826921753
29,dynamic,14,551,20250416,real_market,0.9903554066273392,1.0226007117737401,0.00014258698848212958,0.0661043575200605,0.002749687138718742,0.030716071954715013,6.083098215486093e-05,0.005639239730480078,266.29802888211833,0.007460804132549829
29,dynamic,14,552,20250417,real_market,0.9909309324217541,1.0210172228061407,0.0005811305623855123,0.06556164222013683,0.00267709900142091,0.03185591518186151,6.309735566683697e-05,0.005702337086146915,263.97084317345747,0.007525706532076477
29,dynamic,14,553,20250418,real_market,0.9927306931606906,1.0196028963238681,0.001816232272150442,0.0638644851184017,0.0026094597965647718,0.026619945848344782,5.27570555210338e-05,0.005755094141667949,261.3976172470494,0.008394738040900874
29,dynamic,15,554,20250421,real_market,0.9958133069730121,1.0184134168563252,0.003105186364800394,0.06095760988198595,0.0027303315365563552,0.025410297135221624,5.045116377693535e-05,0.005805545305444884,263.75694464139235,0.008196519505786825
29,dynamic,15,555,20250422,real_market,0.9943284695416535,1.0172091694905916,-0.0014910801261251994,0.06235779732748015,0.0025729000103994876,0.026602497023199695,5.2982241068824396e-05,0.005858527546513709,265.68657952810184,0.007874968750755773
29,dynamic,15,556,20250423,real_market,0.9944613878959135,1.0160717804108577,0.00013367650462758895,0.062232456595235575,0.00256903346295556,0.02491873683418543,4.955481891849366e-05,0.005908082365432203,266.77865996064037,0.0076761278482596835
29,dynamic,15,557,20250424,real_market,0.9928871707473633,1.014912549927683,-0.001582984686696487,0.0637169282561264,0.0025393384895469207,0.029850062473483943,5.936946911232114e-05,0.005967451834544524,265.29768016220083,0.007655839677583289
29,dynamic,15,558,20250425,real_market,0.9939251723625799,1.0138631810494279,0.0010454376346058503,0.062738102696281,0.0025250976140923686,0.026295101214555333,5.22161372988708e-05,0.006019667971843395,263.23685687005013,0.007585110448646607
29,dynamic,16,559,20250428,real_market,0.9879493051249694,1.012567487253205,-0.006012391479537471,0.06837328814172494,0.0026807459809831497,0.0303373707404609,6.030615288448018e-05,0.006079974124727875,257.54995384179284,0.008828217982676204
29,dynamic,16,560,20250429,real_market,0.9866633690460371,1.0112722813428465,-0.0013016215227455996,0.06958591352104437,0.0025399254547363126,0.02582660777573574,5.1030758411546514e-05,0.006131004883139422,251.78801055983652,0.010255477486165237
29,dynamic,16,561,20250430,real_market,0.9867123653008495,1.0100442855407468,4.965853233174222e-05,0.06953971052304897,0.0024299460337028314,0.027447513917945147,5.41629131084355e-05,0.006185167796247857,249.0319947240482,0.009920239380951764
29,dynamic,16,562,20250506,real_market,0.9985256975335316,1.009468356140386,0.011972417340772035,0.05839985161841543,0.002420759566469644,0.02602423828979724,5.135687543615754e-05,0.006236524671684014,245.17462632607752,0.00996284645540714
29,dynamic,16,563,20250507,real_market,1.0051373544138111,1.0092518060540574,0.00662141885442824,0.05216512264258921,0.0027938090926790723,0.025938454430261354,5.180042660583688e-05,0.006288325098289851,240.28555924385373,0.010197595118990448
29,dynamic,17,564,20250508,real_market,1.008516204411787,1.009215025971944,0.003361580368233863,0.048978899526537334,0.0026519130666691304,0.02853158463383842,5.73563229921802e-05,0.0063456814212820315,233.16624194901783,0.010356974434138758
29,dynamic,17,565,20250509,real_market,1.0040125664550708,1.0089549029961002,-0.0044656079267888504,0.05322578689135504,0.0024927418397486063,0.0262786191754334,5.300482653598179e-05,0.006398686247818013,230.359369352558,0.010217480105867788
29,dynamic,17,566,20250512,real_market,1.014736476314255,1.010111217659731,0.010681051430509347,0.043113242828061615,0.0024514404363298946,0.0262227716010389,5.265598442944842e-05,0.006451342232247461,225.5003576862661,0.011612720233464342
29,dynamic,17,567,20250513,real_market,1.0186168485378797,1.0118123438353608,0.0038240196486472033,0.0394540890671059,0.002164761036265973,0.025579855536362325,5.1913624943191986e-05,0.006503255857190653,222.1510133227809,0.01110436419727362
29,dynamic,17,568,20250514,real_market,1.0270881245424845,1.0148674999767855,0.00831644991614322,0.03146575710667632,0.00209280156547004,0.025571771155950666,5.209567389281264e-05,0.0065553515310834655,223.00714608026618,0.010867459210339263
29,dynamic,18,569,20250515,real_market,1.0172034968478818,1.0153346993510048,-0.009623933388389516,0.04078686614465599,0.00219660226224092,0.02708226231012508,5.563174000894797e-05,0.006610983271092413,225.61491807312225,0.010651697078059815
29,dynamic,18,570,20250516,real_market,1.013154200110067,1.015225674388958,-0.003980812836726133,0.04460531410106361,0.002121458869717106,0.028004950007815714,5.697346615400052e-05,0.006667956737246414,227.8896778561171,0.010243569676755325
29,dynamic,18,571,20250519,real_market,1.0125139565735863,1.0150900884981895,-0.000631930989785312,0.04520905761055938,0.001990263002174968,0.024866562801133328,5.0387325088537975e-05,0.0067183440623349525,227.85053823557084,0.009880621286340747
29,dynamic,18,572,20250520,real_market,1.016154989137035,1.0153030686259585,0.003596031975470426,0.04177559885183746,0.0022127141042456795,0.027683038165061756,5.605892500496855e-05,0.006774402987339921,229.036376845891,0.009547099030620626
29,dynamic,18,573,20250521,real_market,1.0193527090788586,1.0161129967165385,0.0031468820957512023,0.038760179640152326,0.002373036481681394,0.029395264219621436,5.974028878753939e-05,0.00683414327612746,229.9153117125714,0.009890975893469808
29,dynamic,19,574,20250522,real_market,1.0156019816814463,1.016087445964784,-0.0036795187416547304,0.04229707957439133,0.002199200583073356,0.028399781837066002,5.789878910572358e-05,0.006892042065233184,231.29091752821626,0.010559541086414517
29,dynamic,19,575,20250523,real_market,1.0059207111117805,1.0155791092221338,-0.009532543992910814,0.051426424795487646,0.0020521721096347545,0.02777875916921984,5.6424325721822636e-05,0.006948466390955007,231.33457215633464,0.010518036942320457
29,dynamic,19,576,20250526,real_market,1.0038123003776218,1.0149907687799082,-0.0020960009182318107,0.05341463588012674,0.0021094183405101553,0.0280916167349355,5.6515878164571826e-05,0.007004982269119578,232.12119152156225,0.01076643612496821
29,dynamic,19,577,20250527,real_market,1.001624693279975,1.0143224650049116,-0.0021792989554161313,0.05547752837536524,0.0025725214798614816,0.027591208608117798,5.539278916622714e-05,0.007060375058285805,231.65679547309742,0.010370555871324641
29,dynamic,19,578,20250528,real_market,0.9994528215164341,1.0135789828304878,-0.0021683488617166846,0.05752558260157836,0.0028132403239552787,0.024858098291596832,4.9796970153688296e-05,0.0071101720284394935,230.41040400621972,0.010428614046537867
29,dynamic,20,579,20250529,real_market,1.0072484835599786,1.0132624578669622,0.007799929997412525,0.050174348121518664,0.0027661471735205023,0.02671320013692994,5.339716649717565e-05,0.007163569194936669,229.83574584108382,0.011362402726263527
29,dynamic,20,580,20250530,real_market,1.0036462391135927,1.0127816469292938,-0.003576321538508842,0.05357123005815978,0.0027499986299069482,0.027525866944983685,5.545077547801712e-05,0.007219019970414686,231.56562348423293,0.011499177976489899
29,dynamic,20,581,20250603,real_market,1.0073292390093571,1.012509026533297,0.003669619585300543,0.05009819650788938,0.002665425944192378,0.0282779672851306,5.676215103099708e-05,0.007275782121445683,229.974363439083,0.011895715160322147
29,dynamic,20,582,20250604,real_market,1.0137765130627951,1.0127625238391966,0.006400364254073088,0.044018478959939045,0.0028474117877505273,0.02757705986617103,5.5558357458211095e-05,0.007331340478903894,228.11729831599698,0.011871788213847732
29,dynamic,20,583,20250605,real_market,1.0135633902335355,1.0129226971180645,-0.00021022663921832496,0.04421945174226216,0.0026675289679524484,0.027924248099249073,5.6617893735914225e-05,0.007387958372639809,224.63406432419643,0.01272806593180022
29,dynamic,21,584,20250606,real_market,1.0127494162221378,1.0129140330732682,-0.0008030815035753314,0.044987021422045026,0.0025481130436215953,0.03430733433977762,6.954531620660079e-05,0.0074575036888464095,222.76461007933287,0.012640993639910572
29,dynamic,21,585,20250609,real_market,1.0188139279105966,1.0140940120407338,0.0059881660668650305,0.0392682451103088,0.0023442622686286234,0.03172069636215289,6.425023344586006e-05,0.007521753922292269,218.41960833073398,0.013593554753101082
29,dynamic,21,586,20250610,real_market,1.0135351337251395,1.014066068124954,-0.005181313329984505,0.04424609735845819,0.0025773111938416494,0.029810330500116708,6.0742359818273926e-05,0.0075824962821105435,218.0017632032317,0.01352847382840827
29,dynamic,21,587,20250611,real_market,1.0209430695507435,1.0154414684101118,0.007309007432605652,0.037260484980309316,0.002632037124269597,0.027945507706147624,5.6647507779934496e-05,0.007639143789890478,215.4299944963642,0.014816042387987711
29,dynamic,21,588,20250612,real_market,1.0224481481348542,1.0168428043550604,0.0014742042225459606,0.03584121032205556,0.0025093214856577012,0.029905762908210218,6.106416276152982e-05,0.007700207952652007,212.23202369309269,0.017191514133108467
29,dynamic,22,589,20250613,real_market,1.0133148107811485,1.0166664046763647,-0.008932812260814105,0.04445385977986238,0.0023886224720210437,0.03577093154269487,7.314784542577402e-05,0.007773355798077781,206.0778153225997,0.01881864690712934
29,dynamic,22,590,20250616,real_market,1.018098064067688,1.0169527365546294,0.0047204020267423985,0.03994329784292128,0.002199252142409441,0.03350776155976312,6.790782212926243e-05,0.007841263620207043,199.14212892744274,0.020264644029349813
29,dynamic,22,591,20250617,real_market,1.0189300492602213,1.0173481990957478,0.000817195535378179,0.03915874379220852,0.002057666832447838,0.033127592111409615,6.745427479170028e-05,0.007908717894998743,194.60200223832842,0.020552139530254705
29,dynamic,22,592,20250618,real_market,1.0182483370787143,1.017528226692341,-0.0006690470871891785,0.039801591835925465,0.001910453104242765,0.031200593849821476,6.358244525669351e-05,0.007972300340255437,192.00450254905405,0.020263151754360307
29,dynamic,22,593,20250619,real_market,1.0075758194819313,1.0170306063318206,-0.010481252174103006,0.04986567348906534,0.002044127686154449,0.03261486310611449,6.6420060243702e-05,0.008038720400499138,187.17161104162992,0.019620122310002194
29,dynamic,23,594,20250620,real_market,1.0079315653645364,1.0165756542834563,0.0003530710798400616,0.04953020853641121,0.002196017226811114,0.027583238124504413,5.558440751452557e-05,0.008094304808013663,184.07401301869217,0.01884255577986512
29,dynamic,23,595,20250623,real_market,1.015393247093797,1.0165165339239732,0.007402964631395337,0.04249391428699656,0.002026558276837037,0.027451454319689636,5.533837464795568e-05,0.008149643182661618,180.34358209741532,0.01929556625661775
29,dynamic,23,596,20250624,real_market,1.0299946351563507,1.0192121541704486,0.014380032666501341,0.028724945496069743,0.0019412362850588364,0.02905372887965313,5.9001920214587635e-05,0.008208645102876206,177.15485587675218,0.019157786557076187
29,dynamic,23,597,20250625,real_market,1.0443934025823816,1.0242484038528352,0.01397945866372896,0.01514704602052086,0.0018845505667466772,0.026886028165245462,5.5384929541730735e-05,0.008264030032417937,173.9866295326447,0.019775016610500636
29,dynamic,23,598,20250626,real_market,1.040689659734334,1.027536655029135,-0.003546310077112369,0.01863963997569207,0.001748387825335845,0.029791903530946563,6.222893499618269e-05,0.008326258967414119,171.95803905964257,0.021008552763066787
29,dynamic,24,599,20250627,real_market,1.0376086159554259,1.0295510472143932,-0.0029605788335541616,0.02154503468566915,0.0018883496620629935,0.02347463049914758,4.885961045309423e-05,0.008375118577867213,176.97230483404314,0.020105915013048044
29,dynamic,24,600,20250630,real_market,1.0426631031008093,1.0321734583916764,0.0048712848637337824,0.016778701823288222,0.0020199574023434964,0.022138136760545123,4.594144288788232e-05,0.008421060020755095,180.40582854496844,0.019781815243018527
29,dynamic,24,601,20250701,real_market,1.0436149672738275,1.0344617601681065,0.0009129163295291676,0.015881103044641964,0.0020974804578212853,0.02434443562858584,5.076608959147843e-05,0.008471826110346574,184.63690380060663,0.019059196129757625
29,dynamic,24,602,20250702,real_market,1.0478286483195136,1.037135137798388,0.0040375820372653415,0.01190764226376162,0.002119419607425259,0.024167582366045576,5.044330136005637e-05,0.00852226941170663,189.19866912577774,0.018132942128615256
29,dynamic,24,603,20250703,real_market,1.0541480379692894,1.0405377178325683,0.006030938035441746,0.005948518480960785,0.0020104597693933676,0.02763196750572846,5.790713432387235e-05,0.008580176546030502,193.04550908185786,0.016885699358508876
29,dynamic,25,604,20250704,real_market,1.0540781028037578,1.0432457948268061,-6.634283137907371e-05,0.0060144666707813155,0.0021696335682662737,0.028178272868440473,5.940814211525957e-05,0.008639584688145761,200.92913891240335,0.015118454949353417
29,dynamic,25,605,20250707,real_market,1.0534026432049726,1.0452771645024395,-0.0006408060247040659,0.006651418589007307,0.002027598789763994,0.02367218008742157,4.9904653351556446e-05,0.008689489341497318,206.4822855925897,0.013299912348804602
29,dynamic,25,606,20250708,real_market,1.0684578597206131,1.0499133035460742,0.014291986651784994,0.0,0.002051067380142705,0.022590399942254386,4.759357402045646e-05,0.008737082915517775,209.67090188435398,0.012783700976311176
29,dynamic,25,607,20250709,real_market,1.066153381622854,1.0531613191614302,-0.002156826379995813,0.002156826379995813,0.002314692087359085,0.022927251591122688,4.899360432865394e-05,0.008786076519846428,211.52330044333115,0.012373688046938027
