day,regime,estimator,budget,replication,cost,seconds,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
0,uptrend_momentum,plugin,128,0,128,0.0037104000221006572,-0.00021897622219616415,-0.000758472918028704,0.0003751820183249085,0.0002190310120418813,0.0007501544262435415,0.0016979574891590353,-0.0001259980572415932,-0.0007103597519765032,-9.756789003530029e-05,-0.0003842996529574197
0,uptrend_momentum,plugin,128,1,128,0.0034703999990597367,-0.0019739102320665025,0.0007251681938953219,0.0012163809100204442,-0.002067397960603548,-0.0014192265482608998,0.0008209160703721724,0.0009608945095269302,-7.26345555448522e-05,1.3677679216869144e-05,-0.00022671564314704482
0,uptrend_momentum,plugin,128,2,128,0.003191800002241507,0.00025619894902005196,-0.0012070689816979707,0.0018205314008450082,-0.0019571276519647594,-0.0016608162874868998,-0.0010130333350066038,-0.00036342431332324365,0.0024064757271942063,2.7762608221451468e-05,-0.00029301904978315155
0,uptrend_momentum,plugin,128,3,128,0.003675999992992729,0.002729089716265367,-0.0007273884992623446,0.000588649681162939,-0.0015679124385509018,-0.0004225516934452026,0.0011955975392035209,-0.0004087727540587147,0.001980059339580763,1.2957865930018763e-05,-4.3248224131160636e-05
0,uptrend_momentum,plugin,128,4,128,0.003721299988683313,0.0015780962207582808,-0.00018173446621784194,0.0004360551875900208,-0.00016395103719903646,0.0011454340098293598,0.0008517963540090627,0.0014203422536979162,-0.0004069553538829946,2.1096172696379183e-07,-0.0002115838604327882
0,uptrend_momentum,plugin,128,5,128,0.0035410999844316393,0.0013018532549805373,0.0003975491792908762,0.0021927740578343673,-0.0027957678943978568,-0.0004722384945109242,0.0009735070741017293,0.00018670507937165018,0.00016288894022082305,-8.826465223136188e-06,-2.205633487213026e-05
0,uptrend_momentum,plugin,128,6,128,0.003256399999372661,0.001090122161066231,0.0003539762553564309,0.002491968942914382,-0.00289619589787568,0.0006227427761708481,0.0027744948006919795,-0.0008230632915184544,-0.0012227700269887168,5.3213681592621726e-05,-0.000235174144839004
0,uptrend_momentum,plugin,128,7,128,0.0034103000070899725,0.000324263613650558,-0.0003781470593380704,0.00042749673079483884,-0.0002474322502182494,-0.000561499326283164,-0.00047511837195402304,0.0007178442307415272,-0.00044905278591818206,3.255541811953373e-05,-0.00011665861862063781
0,uptrend_momentum,plugin,128,8,128,0.003037699993001297,-0.00012855643146837014,0.0007739044408436975,0.00010018698501378795,0.0001332148331419513,0.0008804306315660184,0.00015215651911305503,-0.0005966790066065594,-4.98495213185351e-05,-3.1041245670755145e-05,2.6660651369377007e-05
0,uptrend_momentum,plugin,128,9,128,0.003225299995392561,0.0010935262029913224,-3.542097420668131e-05,0.0004839319307224538,-0.0007298530255967602,0.0008801240500604181,0.00028180068388338614,-0.001707029016390726,0.0011476682385519379,-9.072940776433458e-06,-0.00047057378696144464
