method,seed,terminal_wealth,annualized_return,sharpe,max_drawdown,total_turnover,return_per_turnover,cumulative_fee,mean_cash
multilevel,42,0.8888495257529498,-0.05765607422112917,-0.6602338867779539,0.28089411603683556,1.2119478167245492,-0.09171226080298503,0.0023846828942351472,0.032199860724327144
multilevel,3407,1.0402819805821448,0.020103275881907967,0.2839415063235028,0.2574132578219722,1.3523812650505778,0.029785964670723475,0.0027090233703139215,0.03224159181353896
multilevel,592,0.9638199277937569,-0.018401390893622804,-0.18106867999710252,0.24513639239099416,1.2578309485002364,-0.02876385912541115,0.002521304883512636,0.03226286719517168
multilevel,7,0.9615316880587232,-0.01957662943715821,-0.21974643067819913,0.22529963599333702,1.1768294810991788,-0.03268809335516195,0.0023418095457288426,0.032263236666967766
multilevel,101,0.7683121103995632,-0.12438944101064697,-1.3715738042897325,0.37215943070957114,1.0812253170139612,-0.21428270865899934,0.0021514310799892996,0.032148611093610883
multilevel,2024,0.9847068643963911,-0.007737198560245906,-0.0508499369597729,0.24235421649143218,1.17586197980877,-0.013005893434955704,0.0023669460707307424,0.032280754009668344
multilevel,2025,1.0320695918787217,0.01603654071834093,0.23793547707589985,0.22212605994952783,1.4306241624179477,0.022416503733950488,0.002849944670174316,0.032236996342411735
multilevel_outer,29,1.1804285914764612,0.08719643324125226,1.119856888539471,0.14453246357580762,1.0807991959545988,0.16693997566967142,0.002189396505836891,0.03228003196784456
multilevel_outer,147,0.9815170762634208,-0.009358491291716398,-0.07112750994577317,0.22466589292123806,1.1454771024778536,-0.01613556804985246,0.0022863663649936145,0.032251994972442924
multilevel_outer,3141,1.0058119263429999,0.0029250010283026207,0.0765233290053658,0.2359099973805755,1.117816998338984,0.0051993540549446675,0.002254869922703889,0.03225394295109003
multilevel_outer,42,0.8919347523167133,-0.05600895351665791,-0.6395343995317047,0.2804041527488965,1.1117960124513486,-0.09719880848018025,0.0022069952371442723,0.03226182998222745
multilevel_outer,3407,1.0411297187727049,0.02052216358179737,0.2889459365028665,0.25735641013579347,1.0666095346803168,0.038561176733744686,0.0021388149512440143,0.032224919437948446
multilevel_outer,592,0.9640128039377334,-0.018302393096167657,-0.17983558951960885,0.24496526234186278,1.1122698660616979,-0.03235473436827822,0.0022285914737403874,0.03222990013754721
multilevel_outer,7,0.9611731856217102,-0.01976088171489454,-0.22219236569269457,0.22506838368086202,1.1342882030253831,-0.0342301138940973,0.00226169090477097,0.03225010338007368
multilevel_outer,101,0.7687291667740759,-0.12414992190650664,-1.368893428015356,0.3717892890261041,1.0850908081175563,-0.21313500353683648,0.0021527407673832947,0.032254257109815984
multilevel_outer,2024,0.9811312061362442,-0.009554796899094442,-0.07269975215015957,0.24484763150366862,1.131350184871492,-0.016678119751135333,0.0022735103386504504,0.03225032258433049
multilevel_outer,2025,1.0350538349891913,0.017516173645379718,0.25601624498934517,0.22193481747053034,1.1179520217261942,0.03135540193850701,0.0022371072021626754,0.03224018403955847
frozen,29,1.181587451964002,0.08773423756870535,1.1262245646690643,0.14444929076592472,0.9677419354838709,0.18764036702946868,0.0019354838709677417,0.032258064516129045
frozen,147,0.978062288024565,-0.01111742809673022,-0.09248585433504676,0.22569606646256724,0.9677419354838709,-0.022668969041282874,0.0019354838709677417,0.032258064516129045
frozen,3141,1.0034588825162702,0.001741783974113842,0.061813648614505064,0.23625614909193948,0.9677419354838709,0.0035741786001459203,0.0019354838709677417,0.032258064516129045
frozen,42,0.8902528105048994,-0.05690654668489015,-0.6509334919080491,0.2804209079889749,0.9677419354838709,-0.11340542914493734,0.0019354838709677417,0.032258064516129045
frozen,3407,1.0396079083361847,0.019770079823295816,0.27996973437248357,0.25732820448094085,0.9677419354838709,0.04092817194739082,0.0019354838709677417,0.032258064516129045
frozen,592,0.9606403921031725,-0.020034773853914167,-0.20105726282742387,0.24699207962386827,0.9677419354838709,-0.04067159482672172,0.0019354838709677417,0.032258064516129045
frozen,7,0.9584503552849194,-0.02116139403546269,-0.2409378093861828,0.22551660679028118,0.9677419354838709,-0.04293463287224996,0.0019354838709677417,0.032258064516129045
frozen,101,0.7672854980918516,-0.12497930828325365,-1.3789848682124588,0.37272564150057275,0.9677419354838709,-0.24047165197175333,0.0019354838709677417,0.032258064516129045
frozen,2024,0.9780155097671595,-0.011141265444705062,-0.09183335437428974,0.24646227178186497,0.9677419354838709,-0.022717306573935236,0.0019354838709677417,0.032258064516129045
frozen,2025,1.0322033071607246,0.016102884156131925,0.23877732335263166,0.2219646180047784,0.9677419354838709,0.03327675073274877,0.0019354838709677417,0.032258064516129045
